341630754175983616	180789461	0
340717977227890688	220726401	0
327138329059549185	381122847	0
351088565503012864	451875859	0
340120857621958657	1263980880	0
329293282981081089	624198613	0
340557387297611776	20304983	0
354207890338357249	625348364	0
344850903569948672	626092844	0
343031253072764928	495336355	1
328984711936499712	1106942190	0
341541504717840384	20872344	0
343018659301711873	357291347	0
349564014533152768	575930104	0
326663283228684288	296786819	0
354302147036319744	84437614	0
331455785504751616	88166476	0
340273689348149249	203349923	0
343473509437149185	535039036	0
332457934212702208	517038027	0
344592284962152449	1422903630	0
344592282323931136	1423192712	0
344592283271847936	1423200846	0
345222403003125760	1084152223	0
342018128718479361	276770963	0
349558987856953344	1367700421	0
340555162638757888	54638986	0
341884537510457344	237815983	0
340555170989621248	350559938	0
344711791005290496	49414915	0
344827002508939264	1183956242	1
348488427202826240	963654655	0
342691695672057856	1460971	0
327326580835774464	313670239	0
348111257511002112	515713247	0
348945627541024768	29901205	0
333777894822248449	522929554	1
333282708300132352	20462538	0
340180531025174528	1258552824	1
340250989946875904	1393898570	0
333439746632196097	72595000	0
328480456049819649	125303724	0
329975207488004096	866911130	1
350471561234485248	83744370	1
344084347239944192	23578153	1
344230350001684480	485835908	0
342345314411352064	365706814	0
352596786940100609	63560400	1
349829681241010176	22717141	0
333104075128332288	15055035	0
345206094899081216	1322719471	0
352982785939603456	838596948	0
332166258600591361	42265339	1
345176048679411713	621347629	0
341896796290822145	424298466	0
340799069637201920	893347578	0
341063958020620290	27217483	0
342729569243119617	348705216	0
350662487965839360	172880398	0
329167049882492929	339220082	0
345470115325808640	240094239	0
342498476313174016	1446418344	0
340740174638092288	720961260	1
340314658189766656	297235907	0
353620354448633857	24925566	0
349139925746192384	245484569	0
345292718370611201	1276279476	0
352461993740996608	86295814	0
343010478882181120	375110726	0
354334544473751552	339220082	1
340518863194181632	221049630	0
340290256198836225	130824183	0
340005900288929793	785489864	0
352897491672375298	14185809	0
340361331481927680	192423895	0
340361333461643264	830185352	0
333342132385492994	875975042	0
348349585070108674	244856847	0
333074315740332032	847714933	0
340560083417186305	437025159	0
331878904879009793	448843523	0
332375872763998209	19741858	0
347917289749876738	495060869	0
340983454554546176	59003395	0
332455402979610624	193278438	0
348953395983433728	789900504	0
341178969535705088	386313872	0
332596527031783425	1184814187	1
330744100888387585	234565971	0
349468860673572864	23036640	1
350019654330220549	1522959193	0
344393050702901248	28996258	0
347789939016077312	376578292	0
327263948686643200	1367532704	0
342574463075897344	52742277	0
346631270186491905	80910941	0
345057048855207936	39182267	0
339937830438576131	952051292	0
341372550980460544	233358828	0
333070096962560003	236149905	0
340451921804550144	464579148	0
348292912972443648	16286112	0
341545188591804416	619606659	0
354450476751790080	1236808052	0
340261355691069440	61271528	0
347572903564427265	292445752	0
340513045916835840	1461207414	0
340585242148630528	792459104	0
332712277599985664	529046591	0
349587007296651264	32430440	0
348045289963282432	339325155	0
330125315923931137	416446266	0
328604133277958144	553998650	0
330739551385575425	364968711	0
349906465999421441	949323804	0
341730155456237569	310519712	0
341370672146169856	142127305	0
333606678186582017	1197006217	0
343024383377412098	238286010	0
343144849295417344	205025962	0
344268787182338049	249388104	1
349026258815954944	27988547	0
349202411392491520	311803232	0
344785758349053952	24826609	0
343376785108512769	23797717	0
348415290721304576	1262776610	0
348415486138134530	1262776610	0
346779875014754304	754355587	0
342220465407930370	1591341	0
347464698217775104	134025268	0
352210003706380288	18367548	0
326462255468277761	160536738	1
346595134428827649	143408276	0
353708591380832257	561853764	0
340556629948895232	1267257498	0
345468362962382848	520957962	0
354281812417200130	468443315	0
329376443509383168	287183969	0
347811267223879680	771455	0
326732768149135360	19851995	1
346631203698393088	315201942	0
350507203364524032	470412976	0
329820242874347520	492903980	0
348065600733593600	749140412	0
344592327249113089	1444688178	0
348898370867302400	379964973	0
343125579693965314	572008115	0
353599684377444352	1554432698	0
347745668976226304	116291020	0
342301999347421184	632514965	0
340331872133459969	1447277893	0
341749939212255232	547060780	0
354234746458476544	172254552	0
349200805745803264	49482052	1
343470553056813056	847268796	0
349522573593288704	79821371	0
350329667154231297	1294722690	0
342268489215668224	225439281	0
328244815726772224	39844213	0
341905722159796224	557005802	0
344510993285664768	64712361	0
331581063631630337	48027092	0
347873109807861760	1494359442	0
340260780266123264	470513259	1
326888921613082624	783772	0
346611408772923393	1081655209	0
344930072945369090	544764089	0
343947367696977920	603861219	0
343525207937544192	1478047188	1
344057809320673280	390460596	0
333622157315829761	826663129	0
344629043716554752	336085406	0
353714439490506752	1365812065	0
352819630613598209	1528233079	0
340358624218083328	1387240554	0
340358892653518848	1387260824	0
347122349600026624	107651376	0
350598420362297344	26015134	0
349183615537651712	268815203	0
340556670247768064	26406149	0
340556688627216384	273139304	0
341361144008679425	368523474	0
333031544459505664	301055140	0
340304785540538369	52283409	0
349975209832497152	68040554	0
344583472830107648	24938910	0
353738200671453185	144192163	0
347373468116983809	220746552	0
349762041944358912	1301793061	0
346488248320794624	97567146	1
343587224408956928	709896662	0
347140401553084419	161729720	0
343053631559434240	900380443	0
340235643504435200	737422904	0
340374361523503104	1443865484	0
340256955073449985	185095626	0
347149965631553536	847864712	1
341756891447324672	801451170	0
341689297503662080	1278994680	1
347464905236025344	790958456	0
349369394251575296	1264911769	0
341857898063876096	265851473	0
341989614153785344	40519934	0
347245586157817856	19162446	0
341686189247578112	30777372	0
333485311285923840	628402234	0
350511451854737408	1401378956	0
344177203703074816	612245055	0
341926185359519744	268327984	0
351720684168282113	193719000	0
340371614715768832	196155987	0
341767085216645120	289096178	1
341121734126231552	323112996	1
341735553475149824	506534353	0
351010646181150722	548736181	0
353356706547380225	1525490534	0
341749379192979456	69449763	0
345650905422626817	1236729680	0
349348556513091585	17248031	0
347211038585917440	1370906497	0
343930390760808449	899378743	0
343561480983150592	235274526	0
342984174799581186	331431805	0
340325837712801792	118584475	0
347034359775256576	1278705319	0
343429943201521664	408751900	0
341530146165104641	116942462	1
340235930159968256	306322436	0
349345583170981888	400938544	0
330565988187766784	388286396	0
332511485043548162	1038937922	1
330441052152528897	405854637	0
329187490835595266	978692515	0
343659472046153728	320620781	1
332717404960464897	1416571692	0
342206454083764224	26707129	0
342747139908190210	206955948	0
341678273358598145	921803191	0
340555526024884225	237912823	0
340555498820620289	96571746	0
330325184672321537	338744790	0
332964900492177408	360614400	0
341975777174233088	187315392	0
349060806245240832	135627441	1
341975664322281472	386860099	0
327905744152322048	27952128	0
332551854238097409	291365053	0
346641305469849602	19788655	0
340360760863625217	712652112	0
340959082049568770	122518638	0
329890622674718720	39844213	1
344899191669153792	608748717	0
342339001132400641	263760981	0
350118477203378176	368695968	0
345114505111543809	18628014	0
330044697114443778	527573727	0
346362048831172608	244652082	0
350195211005210625	39897370	0
342021176828260352	24991466	0
351019965953998852	629790491	0
340257265728749569	109336603	0
329328727903326208	296755261	0
340257373228769280	23713586	0
340557619666251776	120196603	0
344084589293207553	977480113	0
347425504422395904	77068997	0
347784229842726913	97567146	1
331338155691229184	273421529	0
326738615348645890	168985180	0
351702122204635136	18847944	0
343565496320417792	369114238	0
346402455766044672	501391448	0
349198429760679937	316909345	0
348815695800303616	55063378	0
348887628143280128	59846819	0
349792107667525632	15440447	0
352903022856245248	130767871	0
333318769009098752	51610877	0
342018311518826496	226293827	0
349494868718002176	15285788	0
344620649458827265	136798873	0
332929784113922048	489761706	0
344730892679380993	372018367	0
347456070836449280	304138406	0
340271268437848064	1123283994	0
347420444728623105	624198613	0
352464099428417536	299239981	0
331249477300150273	745735076	0
353269307398037506	1549433078	0
343376431864229889	1061562434	1
345982538260574208	300917070	0
340544953086246912	67659621	0
349162534143664128	56362482	0
344556176631025664	1483206594	0
332666575473741824	57258291	0
351786309645385728	22929549	0
332351420722458624	126109927	0
340527226258849792	344202706	0
344600035691991041	263347908	0
329686730926084096	156467227	0
341630520586809344	620522704	0
348130841223901185	57512140	0
348831788057104384	291970888	0
348507166275153920	28094698	0
329643623660519424	1339675818	1
341366642783162368	230271801	0
331161461122547712	621297055	1
344621740707680257	177471273	0
342437791533248512	423050967	0
341645841351733248	1056554606	0
349807481024806914	785690052	0
340555608136757249	41738658	0
332223414595117056	52782775	1
341927894257377280	1270089631	0
342019295292833793	1219178082	0
341849092357496832	737074848	0
352558974798802944	241292532	0
342664171093127169	319923602	0
351307640414011394	492168041	0
349064783061983232	817711393	0
341587332069220352	36958284	0
346096906985938945	218000930	1
342116842866896896	100290471	0
343948508765753345	31020718	0
342368669126520833	271514417	0
345624026254823424	237121375	1
348773699861745664	47504302	0
332664920418185216	1305323838	0
343767924173045760	402224137	0
349713435065462784	440329999	0
332315635445035009	546151624	0
340280014962561024	314858601	0
348111162635874305	15884394	0
347664794410708993	624712647	0
354353466065424384	294376760	0
340265840320606209	79925853	0
348894274470948864	41822846	0
350638464473120768	604810965	0
340265874323808257	864984576	0
346700069149483009	22493928	0
341180265055547392	20439615	0
327310557541703680	610582095	0
349573465730330625	364397125	0
327774829325479936	532685644	0
347768215012782080	268039404	0
342026105231908864	76365159	0
327383370759811072	94083901	0
343629150042611712	129973668	0
332193645732175872	296072829	0
332865708188909569	25173368	0
351469897869570048	265811130	0
341755738630279168	124667744	0
342338269092147200	343698831	0
341895899238244353	309518774	0
345135562203729920	316171682	0
347113618577424384	136798873	0
341712311062503424	300022405	0
349245953657679875	341711818	0
343114021278470144	583054886	0
331958535434948608	1271487235	0
340299528819339265	345298684	0
332537962480951297	301209542	0
343718894403473408	71475416	0
329830931143720961	583914784	0
343840891611516931	104057825	0
351245737268477952	60777133	0
348570557354213378	29126755	0
343323825141862401	47595325	0
341267192404381696	1140778357	0
344829802764713985	273212871	0
343926365441118208	181179852	0
344452520044814337	195938034	0
332447750530678784	64986227	0
340874477384638464	729491154	0
340328381679812608	494325849	0
340477522473009153	222962568	0
340477254528270336	278140847	0
342984510918500352	373577359	1
347116211152228352	1338597000	0
340575904021487616	340389565	0
346033533682327553	46913906	0
342116096675037186	568877122	0
342116040295206912	298335160	0
345958089830301696	97567146	0
332372843377590274	832512103	0
329519674314330112	1364069299	0
346522714208612353	97567146	0
353280276664811522	222016341	0
341962380344979457	29613513	0
342062304914976770	14678966	0
341986717504503811	49170995	0
326505447643291650	258605582	0
345234910606393344	493774416	0
345585858071633920	1098986143	0
348090736593489920	15986599	0
344140950366478336	178008755	0
354442939449098241	428630445	0
352030864168853504	1230312476	0
341977876628922368	29030259	0
353628542396936192	18332340	0
351552238872825856	33401848	0
349377247339225088	287341833	0
351762060130004993	98975511	0
329003106090233857	64215462	0
341622055348883457	220806514	0
349678218036527106	15891806	0
341973328094969856	118990336	0
333962810541342721	18471661	0
344592330747170817	1446916688	0
344592330629726208	1444909158	0
351761400152068098	1035292591	0
328758656558575616	1174143866	0
340531626805194752	788645132	0
331810131555794944	8127862	0
352252891903426560	20637300	0
340556056658866176	300891808	0
349044405505765376	344874862	0
332432099242045440	11255342	0
333105912283803648	1256025349	0
344592330231267328	1434148274	0
344592330109636608	1426692841	0
344846572418379777	322388141	0
344592329857978368	1451096726	0
344592329186889728	1431992323	0
344592329044271104	1441624242	0
344592328180244481	1497698995	0
344592328100573184	1495664629	0
344592327798575104	1444488967	0
340323417872031744	208712726	0
345701024398462978	1460662998	0
348374612578562048	297134021	0
340962501422374912	587005212	0
342183812765208576	335304091	0
344174407595462656	347230948	0
342714262571065344	416507498	0
346140590989246464	242572312	0
328886081800007681	789991819	0
344699753503793152	451475430	0
347538659282649088	411227934	0
334001632759123970	384993672	0
348859504315736064	1463837000	0
339992736792977409	857350968	0
353043108499435520	1278431	0
332732984614608896	469076959	0
341630030801170432	411851762	0
342251595196669952	64566996	0
344489560606130176	1293643459	0
342329308850835456	27741973	0
342641554348986368	1413609259	0
343532517573394434	15332634	0
344628050014642177	481276154	0
340292446787350529	616841190	0
349394793987715072	21786977	0
341999813455380480	17063194	0
349159593357746177	20177436	0
341735936406732801	63596346	0
350886278289567745	1537119104	0
343148633287442434	435350329	0
349411070093438976	309415101	0
348637857402990593	32668863	0
340908399686475776	21851477	0
348370604883341312	56969318	0
341768054063132673	73997527	0
340309866486845440	230839493	0
351405910108807168	971714347	0
333939026908307456	529121515	0
340278857674395648	172482766	0
341953078431457280	566733565	0
342013591882457089	22039666	0
341523790162972672	22791342	0
345057137862520832	190407672	0
327875042929164288	371508192	0
350447389666066432	629051574	0
342184296964034560	1338060397	0
332428755517718528	513060399	0
353213217859842048	599598484	0
348855425791307777	320025987	0
340293177636442113	229319384	0
343396031360278529	597557558	0
343106787601428481	461677087	0
346480972511989760	319534713	0
348887948546150400	1009724636	0
341401835409653760	1109344597	0
347761346403766272	21156387	0
340555805227089921	345086405	0
349526092731777024	61533120	0
344577195328548864	23150454	0
341700992473128962	389060421	0
326818882746728448	358552651	0
349211788438540288	1514279184	0
345057225066295297	1296993264	0
352679635634487299	457230540	0
352259225721901058	1061562434	0
341242463131942912	198892963	0
348899430528860161	334306198	0
341727475618938883	251288193	0
328525527184977925	16782082	0
347136233933246468	111516803	0
341330298245611520	792415484	0
354075314831372290	68222143	0
340359591722369025	329614811	0
340556436964794368	75391629	0
340556490219868160	38926236	0
354450412209840131	990185886	0
341712766903660544	826256077	0
346780389328695298	339350742	0
332353371564560385	352058741	0
344584570345234432	1393391472	0
340982810078744577	198750209	0
346575368041410561	198650912	1
345371719885799424	1167212358	0
344592311726002176	173701851	0
342380499802681344	624198613	0
343598724301344769	1376729396	0
344979187943219203	1479599413	0
350412191536656384	107161142	0
349344955338203136	124612330	0
347322445931372544	163070348	0
349183913702354944	631478000	0
332982162074775552	16779378	0
349131383546970113	1543134541	0
342616686375100416	469575738	1
343628485434146818	1460971	0
336973659849752576	283651643	1
352667739682381827	627493130	0
345689471318110208	170004915	0
330944676335075328	252472594	0
349279238811156481	406347292	0
349077988215754752	339220082	1
332744938230018048	18328626	0
341735297098317824	1746811	0
341644500004921345	1016138180	0
345436985361571840	30256016	1
348817816876630017	210719462	0
346773555897311233	175079011	0
344960651141193728	67622365	1
345585304129904641	369756246	0
333977791584403456	705560479	0
347559011081650176	1160612436	0
342062043463032833	566999216	0
349249198950060032	257939855	0
344314632275648512	618798309	0
341999081276723200	324272423	0
349589839856934912	167498990	0
351422848214118401	61984510	0
345226298853056512	436992319	0
351340256362102786	988217803	0
332602007267467265	1407879558	0
329589382350782465	484999413	0
345833585531572224	602349536	0
340328123503632384	377539097	0
328912190226702337	6008382	0
342392894725971968	191627201	0
347761503883112448	56030816	0
345045011508903937	1289739228	0
341947127594901504	27083499	0
340262896779010049	366402506	0
354352302028627968	104108492	0
333678421764890625	810130159	0
352846236526706689	160835933	1
340339312312856576	956476544	0
348092917333774337	58102810	0
349441969291927553	1425692545	0
344186319632736257	111210300	0
341970034148638720	588878371	0
332606278180433921	974883950	0
341642275274752000	98027634	0
349368301937364992	66573890	0
349018161242333184	403118642	0
344492810445156352	346895605	0
329440408084037632	206352545	1
349285575070728192	367289176	0
345438888829022208	253684912	0
342906724367364096	154745106	0
332221195598565379	423864557	1
344186598692376577	138171372	0
350090040266862594	1549581206	0
342559472784379905	262394517	0
342718251651985408	189936288	0
329432910505578496	594088106	0
333799489687154688	703026481	1
351141281931603968	322964923	0
340560441019363328	157418938	0
340560491258712065	407652128	0
345915572128735232	100607314	0
344774062494588928	60308971	0
340260688180178946	237140955	0
340068992825823232	107388327	0
333250306500591616	33171983	0
329264269738774530	147475372	0
328750163508207617	385197941	0
332125412186529792	20040157	0
344581370233884672	196800670	0
341628914260668418	24269956	0
349730860678922240	32650343	0
345507641377841152	221248191	0
340555816098750464	306190984	0
343108595363225600	16980051	0
340555805424230402	216940908	0
341947711865618433	852543362	0
341719686678986752	124898581	0
330608515863429120	238682649	0
340613526244704256	1468271401	1
330904299154579456	158119360	0
344865863490473984	1071612642	1
345503875148701696	304889400	0
333708954284724226	158119360	0
351679516072087552	16729402	1
342476983676047361	1460971	0
332957868024270849	741723110	0
332451744103661568	413595684	0
353069706330124288	335365406	0
349190810044096512	375110726	0
349190696961466368	272538156	1
345414952993034241	97567146	1
349761001874395136	55077112	0
346009962436239360	1206188634	0
342367125400342528	338812368	0
332225282062823424	273421529	1
340305120258564097	250248914	0
349303993782124544	273186215	0
339743150711140352	132235449	0
339968742505185280	1210665433	0
340558087033339905	108455033	0
353840438890856448	323112996	1
353839967774052354	323112996	0
349178154428014592	47365941	0
341742385769873408	49610152	0
352531782983368705	1469959718	0
350320588973277184	1496671412	0
349235433521168384	493123841	0
342372724028628996	1127001517	0
351670795027750912	327697369	0
351510236890279938	24371876	0
343677293870346240	985152487	0
341958419235889152	601532881	0
353684193793933312	162180638	1
344926364874444800	15556591	0
341528924662145024	592112193	0
352739232231604224	19076408	0
345086047790702594	88564735	0
343034735376863233	716333624	0
342743929801805825	1463223552	0
341885422047207425	1423905812	0
341885637114355712	1423946029	0
345344183923519489	563241360	0
343068236906119168	1058378328	1
342603555196243969	775103766	0
332540699692130304	75858565	1
349185315514232834	469716341	0
350663803018547200	1325086784	0
343829151897231360	240176195	0
344609941690126336	237628744	0
342313149686493184	38084847	0
344711329476644864	484041809	0
343166169680863232	366387781	0
342106074838597633	40107138	1
345929116165492736	235602557	0
351702147915718656	255114323	0
328901084322091009	311641273	0
344906177873866752	1325567575	0
345410081870995456	23412703	0
345085358687518720	308683324	0
333629427546214402	87799020	0
340959149812764673	587005212	0
345997928575422464	19611071	1
342341320465076225	223379391	1
340251216779026433	1092463855	0
341934612366381056	1430341026	0
348540484291002368	133889905	0
342691274958204929	24096075	0
344233907589357568	17906832	0
332851467914448897	409341288	0
345299199165870081	412731419	1
347646301107781632	461723347	0
345588241405186048	250267503	0
342091528799395840	367948138	0
327232066854981633	1359988351	0
330288316060684288	16005380	0
342436843834445824	31079319	0
349271063076679683	486328703	0
333854168664129536	55548061	0
341763682625269760	69537786	0
341861781385383936	308164579	1
344592292193136640	1442599938	0
344592291530407938	1423385431	0
344592292864204800	1438412347	0
344592292880990208	1446514945	0
344592293380104192	1446708930	0
326456822007492608	127664384	0
340555783710310400	58276855	0
332669458466369537	369806091	0
349209419134930945	323112996	0
333333556677971969	387404603	0
352923018177155072	159660817	0
347973819761299456	29901205	0
329985236333125632	385006024	0
344305484553129985	616176961	0
330357844513796100	21095229	0
345588260887724032	129521086	0
333961182874566659	592093415	1
342068402338271232	1003558124	0
352739135129260032	257630982	0
349468544280444929	219230928	0
340748022067654656	1325567575	0
347079643796484096	17681451	1
354315545476202496	213827459	0
345227897633648640	1240391635	1
343798252874915840	789900504	0
330696740091076608	240094239	0
347461921676607489	1338597000	1
342998772105756672	272538156	0
345167694099791872	479748593	0
351572373134258176	153621694	1
341097314108182529	112623766	0
353226643768221696	18107166	0
347174106753536001	276696571	0
352141472583262209	111091041	0
329522525077905408	14856861	0
348901281252929537	1077262537	0
344204884016508928	445818260	0
349157564379975681	539338218	0
332673653848305665	49352310	0
341708721212231680	155013680	0
349429951977619456	23218918	0
344801077260087298	81654530	0
341705850404077569	1457717431	0
351496106791800835	380582133	0
344978291066806272	19162446	0
345419609563869184	153319434	0
333836527727673344	1199027750	0
348768552028872704	324260426	0
342517293567336448	711367465	0
342311974090207232	1288584374	0
342336647121219584	308131664	0
354265959877443586	56201584	1
343625906746687489	293191460	0
346460583119425536	18561299	0
351413177042472960	270496365	0
332459161407324162	88166476	1
343011157822537728	574229427	0
344139489272283136	27277657	0
342948512260042752	35749584	0
340311692888125443	77267637	0
341784385118412800	70031567	0
348368444439265280	31107224	0
340864165918945280	23343428	0
330341426120503298	99609836	0
340311653155479554	544550675	0
348840999658864642	25517042	0
348412032049106944	28344264	0
348575899286896640	376950294	0
339768873668730880	341681805	0
330087480718155776	219024272	0
342283136480206848	1098561	1
348523444889071618	19437503	0
349622301978918912	52463074	0
343815149595025409	20694535	0
330615076409196544	849233342	0
332908775931539456	1411115389	0
343095044531691520	24486519	0
333356009416450048	27952128	0
342166805315473408	234196712	0
349352247148290048	341717260	0
342582100643434497	255338239	0
348453193530888192	1007575374	0
347564917517328388	84044788	0
349305554650398720	223030803	0
332367377612279809	302916920	1
344222975375069185	344185680	0
341118391429513216	323112996	0
331960849772199936	115294365	0
344173398752124928	36847268	0
345577264949379072	23034970	1
342208545753812992	1463842418	0
333734130116354048	180489383	0
349644702485716992	50176221	0
354265763013591040	56201584	0
347106743865733120	1142929842	0
344354001128656896	293191460	0
349110309857918978	102666931	0
347719750492774401	197869772	0
339843201466765312	1444433796	0
347138208670302208	32335569	0
344875162371518464	161729720	0
341947752005107713	90304006	1
352579493304598529	79894895	0
332985304749330432	1173419634	0
340778583922458626	498294115	0
326453069795688449	547149196	0
332695645636935680	248941315	0
340581308319272962	524939425	0
342708050160934912	56724832	1
341353517811900416	73806572	1
327147154181341184	39844213	0
341628738448023552	274278372	0
343233453946445824	97567146	0
333049661617233920	1075011084	0
348547336961679360	585239970	0
328898954672623618	279100904	0
350666666436345856	19424746	1
354332390363115521	18482189	0
348932051703042049	93543612	0
340334306675286017	988062841	0
340390417646374912	418312368	0
351460328174919680	339733380	0
349428828805926913	243228907	0
342266917886771200	28773632	0
340267378267017216	429029074	0
347212590797180928	393120202	0
347581729369911296	851704159	0
343885746995855361	272881596	0
351966021025935360	256413850	0
347838612194328576	71637290	0
345098347754946561	19232914	0
351875738129018880	16078149	0
332801619244748800	273421529	0
350254171368333312	77584168	0
340512786339745793	366762957	0
341957566328369152	304741970	0
342486517190639617	25693242	0
340478543697960961	80779435	0
345407426121580544	1489451648	0
342670051482152960	478880025	0
349118308882186241	389347008	0
341953288285061121	586052352	1
349639082265153537	23299449	0
344647946278670336	884735959	0
349184972508233728	427349686	0
332905936836493313	377748931	0
350949302610305025	265925132	0
353777753134333952	22111284	0
340289335637192704	103370610	0
342132538816466944	131257636	0
340562893298888704	493832198	0
340562955022258176	315891899	0
333938862600634370	139263879	1
341622407917862912	860780834	0
333163061827469314	923461333	0
340557895240396800	401777610	0
345224298342002688	389506226	0
345579566951198722	17681451	1
348934273379758080	112734987	0
346023882890809344	138921374	0
331568465502670849	499833511	0
347556245026254848	89024157	0
352584269241131009	190883750	0
353979581033750530	499299719	1
342556472007331840	1061562434	0
346382905930547201	236375867	0
341669277499289600	303247945	0
333391626103832576	133095064	0
340151943492165632	224109627	0
342109935531868161	1061562434	0
345859208702480384	416497917	0
332158176956936192	883258856	0
351490248078929920	262479833	1
340335834429538304	945138277	0
349713095079374849	55270931	0
349713169503100929	50898361	0
352621249589035009	22068813	0
332675701754957825	79220559	0
351245885486809088	765001	0
349417228166373378	220746552	0
340290380664819713	85360277	0
342111754135945216	231255993	0
341075223841492993	1164719995	0
347756696120205316	16037330	0
349760610000572416	41960691	0
330457307353862144	158119360	0
340560177545756674	95892259	0
333584701782638594	271470336	0
340654242270425089	1382723923	0
351125191423832067	624198613	1
344173110209179648	21653972	1
343335196080340992	56114628	0
342209857262321664	26667805	0
333854639332151296	39844213	1
342113162528690178	202725712	0
331861886863814658	1216892089	0
342347011993001984	1100098585	0
344352261335564289	817906856	0
352209680438796288	58026269	0
342328403191537664	1351058880	0
339892280292958208	981680520	0
344179627813650432	545324331	0
342260856035352576	1484718644	0
345213692054474752	120431701	0
345157266481217538	21847182	0
343706875151413249	789900504	0
344875578937192448	332991631	0
347450151192903681	623487139	0
345359118682451968	955887936	0
327501842839904256	233716885	0
332931439261786115	319281711	0
333444462229479424	606480502	1
341656590757277696	325600708	1
334014050348457985	427955567	1
349142051666944000	65989619	0
358348309527674881	54384079	0
333865868591247360	7833572	0
348333918300291072	701686424	0
351399936551690240	30042969	0
333197031659167746	39844213	1
342518568350543872	1486438724	1
344868335588106241	389321348	1
332694246547144704	617700299	0
333380655180312576	602162534	0
348616632333119488	228535936	0
349415675556667392	15703796	0
340249886282883074	508307233	0
349379309061931008	275033058	0
346321012801015808	446412462	0
340288489457332225	490849568	0
345685894025584641	14121027	0
342639072906461186	31308148	0
343519378744172544	15556591	0
332280215931858945	20912086	1
349053429274009600	1282739887	0
333072447907704833	146208056	0
344850803682590720	493123841	0
354378676135133185	1337491836	0
340290642611691521	28763706	0
342319690581954560	125089759	0
342935256980127744	399100869	0
346451865283751936	169805518	1
341974772634247169	299273823	0
340556259495403521	471168050	0
340556259096920064	1021049030	0
350061001623867394	1329108505	0
342662725165543426	1338597000	1
340552070220357632	289800860	0
343837276377321473	36147871	0
347519743877582852	589105446	0
342192549345234945	513840286	0
340566675751567360	96390403	0
332282438048968706	830999258	0
329327769362251776	1371093139	0
331819466537189376	80900653	0
347199655194546177	1164142722	0
349906557124886528	20402376	0
333218190748442624	19283938	0
352538624887238656	209261985	0
340450765535576064	186866712	0
344359166556639232	31061240	0
349205952320389120	441387800	0
336974976643117058	448280203	0
332793770041024513	494325849	0
332329024204468224	289128837	0
344186216893276160	79519557	0
352242163087720449	1541169636	0
345525679477100545	166396386	0
326852289031729152	345885314	0
