tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term
342284689148624898	40	51	ADR	with drawls	cymbalta	"i feel soo much better today, cymbalta with drawls are going away :))"	10073281	withdrawal symptom
342708050160934912	31	40	ADR	dizziness	cymbalta	@neomoms i had been blaming my dizziness upon standing to my menopause but now on hrt &amp; no more flashes so looked at cymbalta side effs	10013573	dizziness
343403231055073280	77	84	ADR	wdrawal	cymbalta	"@deltrimental effexor i found was not so bad. currently on cymbalta &amp;the wdrawals are vile. internet full of horror stories,"	10073281	withdrawal symptom
343403231055073280	78	85	ADR	wdrawal	cymbalta	"@deltrimental effexor i found was not so bad. currently on cymbalta &amp;the wdrawals are vile. internet full of horror stories,"	10073281	withdrawal symptom
343482701816418304	13	17	ADR	mood	cymbalta	"cymbalta, my mood has worsened"	10079614	mood disorder
343482701816418304	14	18	ADR	mood	cymbalta	"cymbalta, my mood has worsened"	10079614	mood disorder
343496135475859457					cymbalta	from jessica i have recently changed anti-depressants from cymbalta to zoloft...does anyone else get daily migraines from taking zoloft?		
343496135475859457	107	116	ADR	migraines	cymbalta	from jessica i have recently changed anti-depressants from cymbalta to zoloft...does anyone else get daily migraines from taking zoloft?	10027599	migraine
343823180542124032	53	63	ADR	nightmares	cymbalta	i swear thia cymbalta is causing me to have horrible nightmares!	10029414	nightmares
344267039784960000						"rt @em_wolbert: depression hurts, cymbalta can help"		
344389958812983296	77	88	ADR	withdrawals	cymbalta	i rilly want to get off cymbalta but i don't want to suffer through terrible withdrawals	10073281	withdrawal symptom
344240478973227008						@ettube @davidjuurlink did you know that pts on dabigatran in re-ly had increased rate myocardial ischemia? interested in postmarketing data		
348601192068292608						"rt @awesomereview: side effect of dabigatran, bleeding where?"		
349639850808451073						@_nmay thanks for posting this! have often wondered about new oacs like dabigatran and bleeding crises.		
347937374765977600						rt @myeloma_doc: data with denosumab in #myeloma: may be alternative to reduce skeletal events in deteriorating renal function (http://t.co�		
351272435062022146						rt @theannals: the role of denosumab for prevention of skeletal-related complications in multiple myeloma (july/august): obje... http://t.c�		
349077797379121152						dronedarone not recommended for patients with permanent #afib or for the sole purpose of rate control - anne gillis #ehraeuropace		
349082381006827520						in esc 2012 #afib focused update dronedarone not recommended in #heartfail &amp; recommended second to sotalol in #chd - john camm #ehraeuropace		
349082622078627840						rt @escardio: dronedarone not recommended for patients with permanent #afib or for the sole purpose of rate control - anne gillis #ehraeuro�		
347834990303772673						@mookpixie  apparently  duloxetine is one of the more expensive drugs but i'm sure does not suit everyone		
350675024010690560						"rt @swog: #s1202 ph iii study now open at 38 sites, w more every day: duloxetine for ai-induced pain in #breastcancer #swogonc http://t.co/�"		
332322723286114304	10	19	ADR	withdrawl	effexor	#effexor #withdrawl is a monster that i have taken by the horns and am wrestling to the ground...this time i am winning! 7thdayfree	10073281	withdrawal symptom
333483772345466881	41	47	ADR	Vomits	effexor	found them. starting back up on effexor. vomits shall ensue!	10047700	vomiting
345625379190472704						"@culturalsavage can i ask what you're switching from/to? i've had to come off effexor twice over the years, and it's the absolute pits."		
345979692031025153	0	6	ADR	Crying	effexor	crying randomly at nothing and everything. sigh. thank you #effexor #withdrawls can you just exit my system already.	10011469	crying
345979692031025153	69	79	ADR	withdrawls	effexor	crying randomly at nothing and everything. sigh. thank you #effexor #withdrawls can you just exit my system already.	10073281	withdrawal symptom
346655631157108736	76	96	ADR	descent into madness	effexor	day 6 cold turkey from effexor. i believe this pic adequately represents my descent into madness. or whatever. http://t.co/vz0ofabia0	10027352	mental deterioration
348243864877940736	28	57	ADR	coming off effexor is NOT fun	effexor	@thatjunkiechick thank you! coming off effexor is not fun!	10048010	withdrawal syndrome
348483498736234497						"@llamaprincess_x i've been taking effexor, and it's been working for me. maybe ask your parents to try something else?"		
348569983833477120	33	44	ADR	no appetite	effexor	"effexor side effects; headaches, no appetite."	10003028	appetite lost
348569983833477120	34	45	ADR	no appetite	effexor	"effexor side effects; headaches, no appetite."	10003028	appetite lost
348569983833477120	22	31	ADR	headaches	effexor	"effexor side effects; headaches, no appetite."	10019211	headache
348569983833477120	23	32	ADR	headaches	effexor	"effexor side effects; headaches, no appetite."	10019211	headache
351610112521154561	17	49	ADR	coming off Effexor was the worst	effexor	@anarchasxworker coming off effexor was the worst ever. even my doctor was terrified of me doing it but the side effects left me no choice.	10048010	withdrawal syndrome
351888799615299587						"taking effexor, drinking ice water, taking a cool shower right before bedtime and not drying my hair, and running the ceiling fan on high."		
352908792721195008					effexor	"down to just one tiny dose of effexor each night now. today wasnt too bad in terms of anxiety &amp; depression, but irritability? woosh!! way up"		
352908792721195008					effexor	"down to just one tiny dose of effexor each night now. today wasnt too bad in terms of anxiety &amp; depression, but irritability? woosh!! way up"		
352908792721195008	116	128	ADR	irritability	effexor	"down to just one tiny dose of effexor each night now. today wasnt too bad in terms of anxiety &amp; depression, but irritability? woosh!! way up"	10023000	irritable
352908792721195008	117	129	ADR	irritability	effexor	"down to just one tiny dose of effexor each night now. today wasnt too bad in terms of anxiety &amp; depression, but irritability? woosh!! way up"	10023000	irritable
353629216518057984					effexor	"@catthoma right, some ssris are used for cataplexy, as is effexor. can be tricky to wean off without rebound.  #nchat"		
353629216518057984	101	108	ADR	rebound	effexor	"@catthoma right, some ssris are used for cataplexy, as is effexor. can be tricky to wean off without rebound.  #nchat"	10038001	rebound effect
353629216518057984	102	109	ADR	rebound	effexor	"@catthoma right, some ssris are used for cataplexy, as is effexor. can be tricky to wean off without rebound.  #nchat"	10038001	rebound effect
344592312661331969						@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana		
344592312791363585						@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana		
344592314523602945						@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana		
344592314833960961						@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana		
344834834885136384						@melissadee_ i do 2 per week - method and enbrel and its nothing.		
345280161941430272	53	57	ADR	sick	enbrel	"@parthritis i don't know that one, but metho made me sick  everyday i took it. i had to stop. enbrel has worked wonders for me .. so far"	10016365	feeling sick
345280161941430272	54	58	ADR	sick	enbrel	"@parthritis i don't know that one, but metho made me sick  everyday i took it. i had to stop. enbrel has worked wonders for me .. so far"	10016365	feeling sick
345280161941430272					enbrel	"@parthritis i don't know that one, but metho made me sick  everyday i took it. i had to stop. enbrel has worked wonders for me .. so far"		
345436985361571840	49	59	ADR	eyes worse	enbrel	@joanne__howe enbrel is a miracle but it made my eyes worse :( so couldn't have it anymore :(	10047516	vision decreased
348959881656688640						@_connectedcare good read. enbrel allows me 2 work at a great job w great benefits. which allows me access to enbrel. catch 22.		
349248724083544064	87	93	ADR	weight	enbrel	"@dsymons @melissadee_  i was only on 200 mg and was recently switched to 150 mg due to weight. it's still working with enbrel, though."	10047896	weight gain
349248724083544064	88	94	ADR	weight	enbrel	"@dsymons @melissadee_  i was only on 200 mg and was recently switched to 150 mg due to weight. it's still working with enbrel, though."	10047896	weight gain
350348236323688449						@supernannykenz i pray you can stay off too! hoping to back off my dose some when the enbrel works :) to run ahhhhh would be dreamy.		
350599480602656771						things no 19 year old should be excited about except i am: finally starting enbril!		
350763059251384320						"rt @jphaddadio: the commercial said enbrel can cure your plaque psoriasis and the only side effects are cancer, hepatitis b and multiple sc�"		
351086788032471041	60	63	ADR	nap	enbrel	@amybadkin at the end of most working days! i still have to nap loads just to get through a week. some days better than others #enbrel	10011865	daytime sleepiness
352108237190987777					enbrel	fed up of aching bones :( wonder drugs work some magic please. #rheumatoidarthritis #enbrel		
352108237190987777					enbrel	fed up of aching bones :( wonder drugs work some magic please. #rheumatoidarthritis #enbrel		
349669426993434624						"@factive ahahaha oops. well, i sure put my foot in my mouth, didn't i? :)"		
328087000341180416	120	136	ADR	not feeling good	fluoxetine	"@doctorchristian can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all."	10016370	feeling unwell
328087000341180416	121	137	ADR	not feeling good	fluoxetine	"@doctorchristian can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all."	10016370	feeling unwell
328087000341180416	41	61	ADR	zap me of all energy	fluoxetine	"@doctorchristian can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all."	10024862	loss of energy
328087000341180416	42	62	ADR	zap me of all energy	fluoxetine	"@doctorchristian can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all."	10024862	loss of energy
329024897097555968	20	30	ADR	see shapes	fluoxetine	fluoxetine makes me see shapes when i close my eyes	10017545	visual disturbances
330960523195736064	60	88	ADR	feel like I can't even stand	fluoxetine	don't need any alcohol really when fluoxetine just makes me feel like i can't even stand	10050218	difficulty in standing
330983607889981441						two rakat nafl work more efficiently than sublingual fluoxetine.		
331867121531367424						two antidepressants - mirtazapine and fluoxetine - have been linked to a significantly increased risk for clostridium difficile infection..		
331954804089823232						depression medications mirtazapine and fluoxetine may increase a person's risk of developing clostridium difficile infection (cdi) by as ..		
332459161407324162					fluoxetine	"@spicynyx fluoxetine and quet combo zombified me...ah, the meds merrygoround #bipolar"		
332459161407324162	36	45	ADR	zombified	fluoxetine	"@spicynyx fluoxetine and quet combo zombified me...ah, the meds merrygoround #bipolar"	10016384	felt like a zombie
332459161407324162	37	46	ADR	zombified	fluoxetine	"@spicynyx fluoxetine and quet combo zombified me...ah, the meds merrygoround #bipolar"	10016384	felt like a zombie
332574142903775232						fluoxetine does sweet fuck all		
341943525769879552					fluoxetine	"@emptyoffeelings what, antidepressants? i'm on fluoxetine (prozac) right now, why?xx"		
343659472046153728	100	112	ADR	paraesthesia	fluoxetine	@bobsmithno6 i've found that it's okay to stop dead with prozac but not fluoxetine - i got terrible paraesthesia; it felt as though i was	10033775	paraesthesia
344708365726912512	20	31	ADR	14 hour nap	fluoxetine	just woke up from a 14 hour nap thank u fluoxetine	10011865	daytime sleepiness
345906357481918464					fluoxetine	i think i should take a tablet of gnc burn 60 and go off for my late night jogging. chronic fatigue sydrome sucks. fluoxetine didn't help.		
349006527883010048						@ph_tariq u sure know fluoxetine..to my surprise and yours..it was the result of studies on diphenhydramine!.look to the structure of both.		
351772771174449152	13	34	ADR	Restless Leg Syndrome	fluoxetine	rt @ocd_guy: restless leg syndrome is bad tonight.  damn you fluoxetine.	10038741	restless leg syndrome
333664046505132033						"if you or a loved one has experienced severe side effects from the use of fosamax, call 1.888.520.5202. habla espanol. we follow in return."		
333734130116354048						"if you are on zometa, fosamax, boniva,  actonel your dentist and oral-maxillofacial surgeon should know and be in contact with your md"		
345625588423340032						gamma-aminobutyric acid acts as a neurotransmitter. it has slight stimulatory effects on the brain &amp; may help induce a state of calm. #gaba		
347834624304640001	40	61	ADR	messed up my attitude	geodon	"you know starting with geodon, the meds messed up my attitude. how odd. it's not just about spirituality. i became a bit mean. that got"	10003743	attitude change
347834624304640001	41	62	ADR	messed up my attitude	geodon	"you know starting with geodon, the meds messed up my attitude. how odd. it's not just about spirituality. i became a bit mean. that got"	10003743	attitude change
347834624304640001	121	125	ADR	mean	geodon	"you know starting with geodon, the meds messed up my attitude. how odd. it's not just about spirituality. i became a bit mean. that got"	10045549	unpleasant personality
347834624304640001	122	126	ADR	mean	geodon	"you know starting with geodon, the meds messed up my attitude. how odd. it's not just about spirituality. i became a bit mean. that got"	10045549	unpleasant personality
341663045254270976						goodbye #methotrexate. hello #humira. i'm beginning to feel like a bloody chemical factory.. and a pin cushion.		
342305897625829376						humira may lower your abilities to fight infections. :( #fight4joints		
342351565727862785						"@almostwell so many complications from one illness. have you had surgery in the past, and are you planning to start humira or similar drugs"		
342479732811644929	27	35	ADR	headache	humira	i'd gladly trade the #mtx  headache for #humira but after 5 months i still don't have the prescription. i function through vitamins &amp; motrin	10019211	headache
342479732811644929					humira	i'd gladly trade the #mtx  headache for #humira but after 5 months i still don't have the prescription. i function through vitamins &amp; motrin		
342730668704415745	103	121	ADR	destroyed my liver	humira	"@almostwell what problems did you have with humira, if you don't mind me asking. i tried infliximab it destroyed my liver."	10024668	liver damage
342730668704415745	104	122	ADR	destroyed my liver	humira	"@almostwell what problems did you have with humira, if you don't mind me asking. i tried infliximab it destroyed my liver."	10024668	liver damage
342730668704415745					humira	"@almostwell what problems did you have with humira, if you don't mind me asking. i tried infliximab it destroyed my liver."		
342812200567717888						do you feel like kayvon is risking relationships with customers? is humira right to refund customers? @pizzapizzaltd #bethebosscanada		
343928232564912128						watching commercial for humira. sounds like worse medication ever. i'd rather have arthritis than cancer #notworthit		
344010078380253184	49	54	ADR	tired	humira	the day after my humira jab and as ever i'm mega tired. may have to go back to bed.	10043890	tiredness
344118257269211136					humira	@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira		
344118257269211136	60	67	ADR	fatigue	humira	@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira	10016256	fatigue
344118257269211136	81	85	ADR	pale	humira	@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira	10033532	pale
344118257269211136	90	109	ADR	lost tons of weight	humira	@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira	10047900	weight loss
344200967841005570						"@unguidedmissile i probably hv to stay on humira until september, 6 months will b up then. seeing doc 19th, will ask what he thinks."		
344963265706737664						he learned how to give me my humira shot wuth the training kit lol		
346637330746073089	66	75	ADR	fuzziness	humira	@amybadkin @kate24hrs_aday not to worry - just a bit of temporary fuzziness. i've been on humira since 2007 &amp; love it.	10017565	fuzzy
347742381237473280	72	76	ADR	sick	humira	@crohnsdiaries hi i was on humira for 4 months worked great until i got sick last week. don't know if i will go back on it or not.	10016365	feeling sick
348442602489659392						"@natkayb good luck, i sincerely hope humira does wonders for you! the pen isn't all that bad either, injections just part of weekly routine?"		
348889890047537152					humira	"@trainingwithra  nope, was on #enbrel 5yrs &amp; had to get off due to unrelenting flare. been on #humira since dec 2012. #rheum"		
348889890047537152	83	88	ADR	flare	humira	"@trainingwithra  nope, was on #enbrel 5yrs &amp; had to get off due to unrelenting flare. been on #humira since dec 2012. #rheum"	10060732	rheumatoid arthritis flare up
348889890047537152	84	89	ADR	flare	humira	"@trainingwithra  nope, was on #enbrel 5yrs &amp; had to get off due to unrelenting flare. been on #humira since dec 2012. #rheum"	10060732	rheumatoid arthritis flare up
351487964435587074	42	46	ADR	PAIN	humira	i don't want to take my humira at all the pain is always unbearable and i don't wanna	10033371	pain
351542752934236160						"so.. the humira commercial said ""i went to my dermatologists &amp; she assigned me humira."" i said ""y didn't she give it 2 u in the 1st place?"""		
351842240701792256					humira	scared of my #humira. keep feeling like i'm having a heart attack or panic attack. anyone else have these problems? #crohns #ra #help		
351842240701792256	35	65	ADR	like I'm having a heart attack	humira	scared of my #humira. keep feeling like i'm having a heart attack or panic attack. anyone else have these problems? #crohns #ra #help	10019300	heart rate abnormal
351842240701792256	69	81	ADR	panic attack	humira	scared of my #humira. keep feeling like i'm having a heart attack or panic attack. anyone else have these problems? #crohns #ra #help	10033664	panic attack
351842240701792256					humira	scared of my #humira. keep feeling like i'm having a heart attack or panic attack. anyone else have these problems? #crohns #ra #help		
352169959247450112						"before taking humira you have to report to your doc whether youv'e had ""certain fungal infections."" uh huh...cuz that's not too vague."		
340987702876966913	21	32	ADR	almost died	lamictal	fuck some lamictal...almost died. #fuck	10068111	near death experience
342974071161643008	38	43	ADR	Tired	lamictal	i take 500mg of lamictal everyday i'm tired leave me alone	10043890	tiredness
343732127013171200						"@motherofhades that may change of course when my ativan and lamictal kicks in this morning....nah, probably not"		
345689826332393472						thankfully i can come off my lamictal in 3 days. tapering isn't as slow is titration		
349417228166373378					lamictal	fighting an ocd spike tonight; makes me worried about trading the lexapro in for lamictal. i don't do well without support for the ocd.		
349417228166373378					lamictal	fighting an ocd spike tonight; makes me worried about trading the lexapro in for lamictal. i don't do well without support for the ocd.		
349659482483195905	34	47	ADR	wreck my head	lamictal	lamictal dosage increases kind of wreck my head for a day or two. but they also make me super productive as long as i can do things slowly.	10027374	mental impairment
352210793669996545	46	53	ADR	wt loss	lamictal	"@msbecker that's what u used to take that has wt loss as a side ""benefit"". tell  ur dr fuck abilify, i want me some lamictal."	10047900	weight loss
352210793669996545	47	54	ADR	wt loss	lamictal	"@msbecker that's what u used to take that has wt loss as a side ""benefit"". tell  ur dr fuck abilify, i want me some lamictal."	10047900	weight loss
327048593489944576						"told them my medication runs out this week and isnt on repeat, which really bugs me, with it being lamotrigine i cant exactly go the weekend"		
328434766871412736	96	123	ADR	irritating my nerve endings	lamotrigine	first day of reduction back down to normal dose of lamotrigine-before i could literally feel it irritating my nerve endings	10029181	nerve pain
328497467203145730						the smell of my lamotrigine makes me want to throw up this is fucking ridiculous		
328616992858853377	43	48	ADR	yucky	lamotrigine	why does tapering down lamotrigine feel as yucky as stepping it up? #soreashell	10016370	feeling unwell
333933432587554816	31	39	ADR	lethargy	lamotrigine	day 4: the initial lamotrigine lethargy kicked in the day before exams. i tell myself that possible failure is better than possible death.	10024262	lethargic
341318438989471745	57	63	ADR	ataxia	lamotrigine	it turns out that i can still ride a bike in spite of my ataxia (side effect of lamotrigine) it has been at least 25 years.	10003591	ataxia
341440023981350912						lamotrigine may be of interest for both prevention and treatment of brain metastases of her2+ breast cancer.		
341876837900746752	20	43	ADR	steven johnson syndrome	lamotrigine	lamotrigine causing steven johnson syndrome	10042030	Stevens johnson syndrome
348136954900127744					lamotrigine	#epilepsy is sucktastic. neuro appt monday to discuss a third med after getting the rash with lamotrigine and the glaucoma with topiramate.		
348136954900127744	114	122	ADR	Glaucoma	lamotrigine	#epilepsy is sucktastic. neuro appt monday to discuss a third med after getting the rash with lamotrigine and the glaucoma with topiramate.	10018304	glaucoma
348136954900127744	84	88	ADR	Rash	lamotrigine	#epilepsy is sucktastic. neuro appt monday to discuss a third med after getting the rash with lamotrigine and the glaucoma with topiramate.	10037844	rash
348136954900127744					lamotrigine	#epilepsy is sucktastic. neuro appt monday to discuss a third med after getting the rash with lamotrigine and the glaucoma with topiramate.		
349139552700600320						#bipolar meds think just #lithium for #monotherapy #lamotrigine for #rapidcycling #atypicalantipsychotics now revealing serious #sideeffects		
351294528705134592	49	58	ADR	addictive	lamotrigine	rt @silkius: @ouch_uk didnt know lamotrigine was addictive stopped as didnt think were helping @clusterheads 3 days of hell before realized�	10012336	dependence addictive
351294528705134592	109	123	ADR	3 days of hell	lamotrigine	rt @silkius: @ouch_uk didnt know lamotrigine was addictive stopped as didnt think were helping @clusterheads 3 days of hell before realized�	10016370	feeling unwell
352934996970967040	0	18	ADR	Allergic reaction 	lamotrigine	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/bkqnqwy5nk	10001718	allergic reaction
347515397349715968						"@powerrosssorkin @madmoneyoncnbc @cnnmoney #risperdal, #levaquin, the hips, now knees too, exelon, sec in greece et al gorsky is a nightmare"		
348996085781512192	60	64	ADR	pain	levaquin	"@levaquin levaquin poisoned me and ruined my life! constant pain 24/7! i hate you, levaquin!"	10033371	pain
348996085781512192	61	65	ADR	pain	levaquin	"@levaquin levaquin poisoned me and ruined my life! constant pain 24/7! i hate you, levaquin!"	10033371	pain
348996085781512192	19	27	ADR	poisoned	levaquin	"@levaquin levaquin poisoned me and ruined my life! constant pain 24/7! i hate you, levaquin!"	10035805	poisening by antibiotic drug
348996085781512192	20	28	ADR	poisoned	levaquin	"@levaquin levaquin poisoned me and ruined my life! constant pain 24/7! i hate you, levaquin!"	10035805	poisening by antibiotic drug
349581089221787648	69	80	ADR	hallucinate	levaquin	@thebeecharmer97 @wyrdotter @danadelany psssh didn't levaquin make u hallucinate? girl u best stay away from shrooms lol	10019063	hallucination
351376929137500162					levaquin	levaquin sucks so much i'm coming off it. next up: cipro.   can't we just take the damned kidney out??? #oknotreally		
347122423646277632						@livaloo22 awwwww livalo so sweet &lt;3 you 2		
327171455014035456	32	46	ADR	stomach cramps	lozenge	nicotine lozenges are giving me stomach cramps.	10049901	stomach cramps
328283125748752386						who wants 2 buy nicotine lozenges frum me!! all the high of a cigarette without the smoke!!!!!		
340679168448667649						@leenewtonsays eat a few marshmallows.  they were originally invented as a lozenge for sore throats.		
341276824837447680						i need a throat lozenge. ?		
341401727901253632						eat carrots then can only think until brunoise jullienne batonnet small dice lozenge chiffonade... lolwts.  life of a culinary student ??		
