tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term
349202688950542336	98	106	ADR	CRIPPLED	cipro	@theeastmovie thank you so much for getting the message out...wish i could see the film but bayer crippled me with cipro back in 2009!	10049278	unable to walk
349211366210539520	62	70	ADR	crippled	cipro	@dougbremner i wish i'd have found your article sooner! i was crippled by cipro in oct of '09. prescribed for a uti &amp; it didn't even help.	10049278	unable to walk
349211366210539520					cipro	@dougbremner i wish i'd have found your article sooner! i was crippled by cipro in oct of '09. prescribed for a uti &amp; it didn't even help.		
349427091500040192						the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?		
349785645192982528	33	49	ADR	nearly killed me	cipro	@ciproispoison you r right cipro nearly killed me	10068111	near death experience
349894611570917376						the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?		
349973245430202369						the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?		
350275755235741696	10	18	ADR	allergic	cipro	guess i'm allergic to cipro...	10001720	allergic reaction to antibiotics
350850548666335235						the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?		
351126697472569344	39	44	ADR	dying	cipro	@jkimberlinn im on cypro . actually in dying on cypro	10013767	drunk-like effect
352373166724751360						"@aidenholder23 i am a sun-worshipper - doctor gave me cipro - big warning about sun exposure - blah, blah, blah. screw u i did it anyway!"		
352527328976449537						the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?		
352585371273527296						"@echo_jewel it wasn't reacting to bactrim, so stopped in middle of that and doctor switched me to cipro, which i finished totally."		
352869424174342144	83	89	ADR	nausea	cipro	so glad to have just finished a course of cipro! fingers crossed i can stay off of nausea inducing meds for the next little while...	10028813	nausea
353912194167087107	50	58	ADR	headache	cipro	"@mariamelee oof, sympathies. i had a raging cipro headache last week."	10019211	headache
353912194167087107	51	59	ADR	headache	cipro	"@mariamelee oof, sympathies. i had a raging cipro headache last week."	10019211	headache
332315258465181697						@sara_robbins522 omg yes. it like depressing i literally need some cymbalta.		
332315635445035009						"@lonniebeats depression hurts, cymbalta can help lol"		
332480409654943744	26	35	ADR	addictive	cymbalta	the cymbalta certainly is addictive &amp; its fda approved...	10012336	dependence addictive
332529981332807681						"depression hurts, cymbalta can help #peace101 #headedhome #summertime @b_black94 @dani_andriani http://t.co/ptw34tyqrz"		
332660233929367552	51	61	ADR	withdrawal	cymbalta	@furrowedfox cymbalta is especially weird i�ve had withdrawal quickly from missing a pill	10073281	withdrawal symptom
332666314952945664						"@builtinbc oh i thought cymbalta was a pain med. sorry, that sucks."		
332946951085645824	67	140	ADR	might notice if I got hit in the crotch w/ a lance in a jousting accident	cymbalta	only change so far since switching from lexapro to cymbalta: now i might notice if i got hit in the crotch w/ a lance in a jousting accident	10024870	loss of libido
333014107940872193	54	64	ADR	discomfort	cymbalta	"@nirebryce thanks. there is a nonzero chance that the discomfort i am feeling was caused by going back on cymbalta, possibly too quickly."	10013082	discomfort
333014107940872193	55	65	ADR	discomfort	cymbalta	"@nirebryce thanks. there is a nonzero chance that the discomfort i am feeling was caused by going back on cymbalta, possibly too quickly."	10013082	discomfort
333234626913001472						one time i liked a guy and told him i was sad a lot and he told me to take cymbalta and thats why i hate people		
333414603688140800						giver her some stress relieving pills. like cymbalta.		
333424999757131776	21	40	ADR	Stress Incontinence	cymbalta	cymbalta tore up our stress incontinence agreement first!  it�s like niagara falls when i cough.	10042213	stress incontinence
333424999757131776	62	94	ADR	 like Niagara Falls when I cough	cymbalta	cymbalta tore up our stress incontinence agreement first!  it�s like niagara falls when i cough.	10046543	urinary incontinence
333424999757131776	63	95	ADR	 like Niagara Falls when I cough	cymbalta	cymbalta tore up our stress incontinence agreement first!  it�s like niagara falls when i cough.	10046543	urinary incontinence
333600785923461120	100	111	ADR	no appetite	cymbalta	woke up to breakfast in bed...well couch because i'm addicted to the new 3d wifi tv. too bad i have no appetite. thanks cymbalta.	10003017	appetite absent
333708855701803010	68	84	ADR	could not orgasm	cymbalta	@liver_bird_87 @miztinkerbella when i was on cymbalta and visanne i could not orgasm at all!!!	10021574	inablity to orgasm
333813682196848640						aw what's up with your name ? you feel lonely or alone . ? cymbalta could cute depression it's okay. @criss_staystrue @leslieee04		
333938862600634370	131	142	ADR	withdrawals	cymbalta	"@herodfel @amelia_draws @scribble_dragon it's very tough. i understand, &amp; you have my full sympathy. how did you find cymbalta withdrawals?"	10073281	withdrawal symptom
333938862600634370	132	143	ADR	withdrawals	cymbalta	"@herodfel @amelia_draws @scribble_dragon it's very tough. i understand, &amp; you have my full sympathy. how did you find cymbalta withdrawals?"	10073281	withdrawal symptom
333946994143920130						@branden_koerner you know... theres a type medician out there that helps with your depression... cymbalta can help..		
333998630220476418	115	139	ADR	raised my blood pressure	cymbalta	@jameetmiller i didn't have side effects when i started taking cymbalta. after about 6 mths had to stop because it raised my blood pressure.	10005755	blood pressure raised
336979338668933120						@_mybitchsloveme: depression hurts. cymbalta can help.cracking the fuck up!!!!		
336987398091182080						depression hurts :( cymbalta can help (:		
339926647274893312						"possible cymbalta side effects include: asshole falls out, and/or morph into a preying mantis. ask your dr. if cymbalta is right for you."		
339984691631362052						"slow down, you sound like the end of a cymbalta commercial. #ad4"		
340258151511248896	59	62	ADR	nap	cymbalta	"depression hurts, cymbalta can help? no way! i just took a nap for the first time in years probably and wowza! what sorcery is this?!"	10011865	daytime sleepiness
340258151511248896	60	63	ADR	nap	cymbalta	"depression hurts, cymbalta can help? no way! i just took a nap for the first time in years probably and wowza! what sorcery is this?!"	10011865	daytime sleepiness
340325837712801792						twitter induced depression ask ur dr if cymbalta is right fa u		
340335834429538304						need some cymbalta up in this place		
340360304531734529	74	86	ADR	constipation	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10010774	constipation
340360304531734529	75	87	ADR	constipation	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10010774	constipation
340360304531734529					cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"		
340360304531734529	88	96	ADR	diarrhea	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10012727	diarrhea
340360304531734529	89	97	ADR	diarrhea	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10012727	diarrhea
340360304531734529	63	72	ADR	dry mouth	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10013781	dry mouth
340360304531734529	64	73	ADR	dry mouth	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10013781	dry mouth
340360304531734529	98	105	ADR	fatigue	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10016256	fatigue
340360304531734529	99	106	ADR	fatigue	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10016256	fatigue
340360304531734529	55	61	ADR	nausea	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10028813	nausea
340360304531734529	56	62	ADR	nausea	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10028813	nausea
340360304531734529	113	132	ADR	THOUGHTS OF SUICIDE	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10042458	suicidal ideation
340360304531734529	114	133	ADR	THOUGHTS OF SUICIDE	cymbalta	"cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, &amp; thoughts of suicide"	10042458	suicidal ideation
340664476233777153						"depression hurts, cymbalta can help"		
340686873942966273	36	45	ADR	miserable	cymbalta	"fact: if cymbalta didn't make me so miserable, i'd go back on it. i was the cooliest on cymbalta!"	10016342	feeling miserable
340686873942966273	37	46	ADR	miserable	cymbalta	"fact: if cymbalta didn't make me so miserable, i'd go back on it. i was the cooliest on cymbalta!"	10016342	feeling miserable
340694457827618816	9	19	ADR	withdrawal	cymbalta	cymbalta withdrawal &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;	10073281	withdrawal symptom
340713965795549185						"�@janokie_: depression hurts, cymbalta can help...�thanks janelle"		
340811627488239616	57	62	ADR	tired	cymbalta	you woukd think going off of cymbalta would make me less tired...but nope...-_-	10043890	tiredness
340971326019891201						depression hurts... cymbalta can help @shannongaghan		
341019565746188288						@asherbo dude.  give her some cymbalta or something. pipe down there hot shot.		
341071855941210112						depression hurts. cymbalta can help.		
341215457975607296	41	51	ADR	exhausting	cymbalta	coming off of cymbalta has been the most exhausting experience. and it isn't even over :(	10015567	exhaustion
341309981833981952						"depression hurts, cymbalta can help http://t.co/izkmfhudi1"		
341351963583201282	75	87	ADR	slept 10 hrs	cymbalta	ok i've got a med ? anyone ever tried cymbalta?? my doc put me on it but i slept 10 hrs straight!!	10041000	sleep excessive
341361144008679425						"depression hurts, cymbalta can help."		
341590362873294848						cymbalta is used for way too many things how does no one see that as a problem		
341605367261839362						depression hurts cymbalta can help @friddaa_ @carleynimmo @elaineparraga		
341683572463259649	46	68	ADR	heart started lurching	cymbalta	"@almostwell my blood pressure is fine, but my heart started lurching two weeks ago. savella didn't work for me, yeah. cymbalta rules!"	10019323	heartbeats irregular
341683572463259649	47	69	ADR	heart started lurching	cymbalta	"@almostwell my blood pressure is fine, but my heart started lurching two weeks ago. savella didn't work for me, yeah. cymbalta rules!"	10019323	heartbeats irregular
341684250581532672						@polianarchy savella was approved for something crohn's related. i don't know about cymbalta.		
341704235118895104	0	25	ADR	Coming off cymbalta SUCKS	cymbalta	"coming off cymbalta sucks, i've been slowly cutting back for the past 3 months. have finally made it over a weeks since i have taken it."	10048010	withdrawal syndrome
341704235118895104	1	26	ADR	Coming off cymbalta SUCKS	cymbalta	"coming off cymbalta sucks, i've been slowly cutting back for the past 3 months. have finally made it over a weeks since i have taken it."	10048010	withdrawal syndrome
341716391025577984						do not take cymbalta if you breath - stollen from tay		
341757671277465603					cymbalta	i need some cymbalta cause i'm feelin this depression?		
341774885535752192						"how did i miss this gem the first time through ad season 4? ""you sound like the end of a cymbalta commercial."""		
341953288285061121	30	55	ADR	Getting off of it is HELL	cymbalta	do not ever get on cymbalta.  getting off of it is hell!	10048010	withdrawal syndrome
341957566328369152						"still recovering from last night loss. depression hurts, cymbalta can help. go pacers!! #pacenation #whataseason"		
342015143728783360						"lmao�@dedemarieex3: #myboyfriendnotallowedto ""vent"" to other female ? wtf she aint dr.phil nor a therapist ? depressed ? get cymbalta.�"		
342108046559952898						"if james blake embodies depression, which artist is cymbalta?"		
342117282585133056	86	94	ADR	migraine	cymbalta	"@upasbook great read as always. i was on cymbalta for 5 days. cold turkey had sweats, migraine, tremors while on &amp; 3 days after."	10027599	migraine
342117282585133056	87	95	ADR	migraine	cymbalta	"@upasbook great read as always. i was on cymbalta for 5 days. cold turkey had sweats, migraine, tremors while on &amp; 3 days after."	10027599	migraine
342117282585133056	78	84	ADR	sweats	cymbalta	"@upasbook great read as always. i was on cymbalta for 5 days. cold turkey had sweats, migraine, tremors while on &amp; 3 days after."	10042661	sweating
342117282585133056	79	85	ADR	sweats	cymbalta	"@upasbook great read as always. i was on cymbalta for 5 days. cold turkey had sweats, migraine, tremors while on &amp; 3 days after."	10042661	sweating
342117282585133056	96	103	ADR	tremors	cymbalta	"@upasbook great read as always. i was on cymbalta for 5 days. cold turkey had sweats, migraine, tremors while on &amp; 3 days after."	10044565	tremor
342117282585133056	97	104	ADR	tremors	cymbalta	"@upasbook great read as always. i was on cymbalta for 5 days. cold turkey had sweats, migraine, tremors while on &amp; 3 days after."	10044565	tremor
342130590973296640						"slow down, you sound like the end of a cymbalta commercial. - lucille bluth"		
342473302343831552	91	100	ADR	interacts	cymbalta	@blackloislane i was on cymbalta for over a year. in the process of quitting it because it interacts badly with my testosterone blockers.	10013710	drug interaction
342473302343831552					cymbalta	@blackloislane i was on cymbalta for over a year. in the process of quitting it because it interacts badly with my testosterone blockers.		
342560740818948096	75	115	ADR	feels like the Sahara desert in my mouth	cymbalta	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.	10013781	dry mouth
342560740818948096	48	70	ADR	mouth is painfully dry	cymbalta	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.	10013781	dry mouth
342560740818948096	18	25	ADR	thirsty	cymbalta	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.	10021689	increased thirst
342677926136930304						�@antonio_nbpdw: depression sucks�cymbalta can help		
342684823833423872						*british accent* hey cymbalta are you working today?		
342684997771214849						*british accent* hey cymbalta are you working today? @destiny_tovar		
342741027188256769						thinking about medicine. anyone here ever take zoloft or cymbalta ?		
343374668801138688	21	29	ADR	hangover	cymbalta	i feel like i have a hangover ...that cymbalta was a bad idea	10019136	hangover effect
343375837929807872	96	130	ADR	turn peaceful people into the hulk	cymbalta	i'm def suing cymbalta. i can't wait until its out of my system. get out!!!!!!! nowwww!!!!! you turn peaceful people into the hulk!	10001488	aggression
343491352056717313						@i_amyaleader: florida is in need of cymbalta! all this depression and shit! l o fucking l		
343491529475751937						"rt @kaileyledoucer: ""@i_amyaleader: florida is in need of cymbalta! all this depression and shit!"" l o fucking l"		
343539966657327105	52	71	ADR	feel sooooooo weird	cymbalta	i hate forgetting to take my cymbalta. it makes you feel sooooooo weird.	10047904	weird feeling
343717626880589825						depression hurts. cymbalta can help		
343781462002245632						"rt @nourhaikal_: depression hurts, cymbalta can help. http://t.co/uu3fb1qe3o"		
343836978212642817	63	70	ADR	anxious	cymbalta	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?	10016323	feeling anxious
343836978212642817	53	58	ADR	tired	cymbalta	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?	10043890	tiredness
343919738558246912						"@haley_boggess: when depression hits, cymbalta can't help tell me why this reminds me of our chapstick commercial? omggg."		
344222975375069185						depression hurts ....cymbalta cab help.		
344266386467606528						"depression hurts, cymbalta can help"		
344266639719677952						"@gkygirlengineer ""cymbalta: you're gonna like the way it..err...you look."""		
344299543527051264	42	58	ADR	Head is spinning	cymbalta	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.	10019203	head spinning
344299543527051264	60	78	ADR	Blood pressure low	cymbalta	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.	10024895	low blood pressure
344299543527051264	9	20	ADR	withdrawals	cymbalta	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.	10073281	withdrawal symptom
344457086429708290	54	80	ADR	appetite is still terrible	cymbalta	hate that i've been off #cymbalta for ages now and my appetite is still terrible. the worst part? i can't bear meat or chocolate :'(	10003030	appetite suppressed
344559228398215168						#thingsihatemost people who claim they're depressed everyday.i hear cymbalta helps.you clearly have no fucking idea what it's actually like?		
344619603340693504						@theplushgourmet what about cymbalta for nerve pain? would it be an option?		
344983576493817856	17	34	ADR	driving me insane	cymbalta	"cymbalta, you're driving me insane."	10048345	mental state abnormal aggravated
344983576493817856	18	35	ADR	driving me insane	cymbalta	"cymbalta, you're driving me insane."	10048345	mental state abnormal aggravated
345367464135233537						"@_d_i_a_s_ you're starting to sound like a cymbalta commercial, lighten up!"		
345390703238594560	34	45	ADR	withdrawal 	cymbalta	"@glinda_r @spooniescouch cymbalta withdrawal is getting top billing at the moment, however. ugh! xx"	10073281	withdrawal symptom
345390703238594560	35	46	ADR	withdrawal 	cymbalta	"@glinda_r @spooniescouch cymbalta withdrawal is getting top billing at the moment, however. ugh! xx"	10073281	withdrawal symptom
345391029731606529	48	58	ADR	withdrawal	cymbalta	"rt @upasbook: @glinda_r @spooniescouch cymbalta withdrawal is getting top billing at the moment, however. ugh! xx"	10073281	withdrawal symptom
345391029731606529	49	59	ADR	withdrawal	cymbalta	"rt @upasbook: @glinda_r @spooniescouch cymbalta withdrawal is getting top billing at the moment, however. ugh! xx"	10073281	withdrawal symptom
345395539770224640						rt @k1nze: irritation hurts...cymbalta can help #problems @_de_von_		
352677700365848577						@pueblokc cymbalta sounds like the princess in an 80's computer game.		
356240265637412865						"life sucks, cymbalta can help. or cause you to be suicidal. #commercials"		
341605962823639040						#caep13 q: role for tranexamic acid in massive gi bleed on dabigatran. room divided but panel supports. last ditch effort; weak evidence.		
