466923865042464770	498048489	1	@barbies_bones i hear ya i hated pristiq bc it made me sleep like 15-18 hrs a day! i had no life
453253612551303168	1444476558	0	@saadalshohaib  ② levofloxacin #drug _information http://t.co/hftttaylxf
449444626886184961	931566216	1	@hotmessbritt thanks seeing rheumy april 15, i just think i maxed out my neurontin &amp; it's not working anymore:/
436137299206615041	275035206	0	@diabetescgm hows the victoza going? are you well?
448159091345862656	376029084	0	@drugs4uu so whats the alternative of levofloxacin in sinusitis ?
408412429924593666	1729742900	0	remember from our last lecture review fosamax and rheumatoid arthritis.
447066177668280320	496309153	0	throw back; staying up for 5 days straight and going to the movies with my family and railing lines of adderall in the bathroom
450874635131707392	107549608	0	hoping good things for tomorrow. i feel loads better, lyrica = bad 4 me! docs say i'm not crazy! and i'm stabilized. now back to my life!
462715551945883649	141294606	0	judging from the eliquis ad i just watched, taking it will make me want to photograph lighthouses.
465703878671863808	419897249	0	increasing my gabapentin tonight. fingers crossed it helps.
452458100285390848	249724288	0	@askthedr  hi i want to ask a question that can we go to gym after taking 300 mg of pregabalin under the influence of it
426774100598460416	214298072	1	functioning when on pregabalin is next to impossible #zombie
467852022499123200	52127882	0	@furkidmom @justanothertrnd if you can tolerate eliquis or xarelto, you don’t need inr testing or restrict your diet like with coumadin
466935383889305600	416430549	0	@easportsfifa your servers are and slowing then a thalidomide playing operation
461607136947372032	48196521	0	@vasospasticrn that’s better. was afraid i had forgotten to take my namenda today.
446746487540572161	609945882	0	i can't stop crying i ran out of adderall and coke how do they expect me to study
451604691210993664	201083294	0	latuda sound ghetto as fuck, i wouldn't take that medicine lls
450764884180238336	96565174	0	lawd old miss cyrus boniva musta kicked in. he done turnt up &amp; bout bust jake's face wide open that vase lol! #scandal
448139742299709441	1898812784	0	gonna be hella annoying today on twitter because adderall and i haven't taken it in over 8 months oops hahahhahah i took to much
420071048621477889	23885197	0	they put peeps on effexor to taper them off but that's extremely ha bit forming and has worse discontinuation symptoms than pristiq
363646654450114562	137461416	1	@proftimnoakes tim pre diabetic and insulin resistant. my endocologist has prescribed victoza injections.my appetite seems to be suppressed.
449300594961182721	159470070	0	so after 2 yrs on gabapentin thinking on it helped, changed to pregabalin and helps even more ! #wasafraidofchange http://t.co/4dus7lifpy
462902631422517249	1260365178	0	finally, someone cracked out the emergency temazepam for anastasia #sundaybrunch
363728752985260032	621481612	0	@glennsp1234 @proftimnoakes, i used victoza for 6weeks while preparing for comrades while recovering from a muscle strain, it worked
448417321573285890	115540782	0	@markjaytee yeah, pristiq is super expensive. :-(
467031577361653760	24969043	0	i'm going to watch this thalidomide programme because i am a good student.
446857912481509377	62163806	0	@lovedashia i need some adderall to calm my hyper ass down
447743297499328513	313617057	0	@flotus  a month for just my bystolic pills for hypertension  induced as a result of the american government using my body as a secret
354615822481752064	130572203	0	ah, i remember those days!! rt @msviews_andnews just had my 46th infusion of tysabri go-go juice. ooh-rah!!!
449392044906397696	2335909626	0	wanna see the most awkward dunk off the wrong foot of all time? check out the eliquis ad where the old man is reliving his glory days.
446740660063059968	1073011992	0	even adderall and coffee have been unsuccessful in motivating me to work today. just wanna nap in the sun and work off this hangover!
405365352454176768	1737949814	0	your porn name is the name of the primary drug you take and your favorite cooking oil. so mine is latuda sesame
401440585124286465	930199472	0	@jojochester @mssocietyuk wish i had, lol! steroids and pregabalin and conspiring against me. s'not fair. x
467325046894387200	1566520640	0	# tysabri infusion day yeah hoo!! then 2 more surgeries and maybe no more pain!! :-) :-)
467043574547484672	146477275	0	@lynseyshaw1988 she's dead now but my best friend at junior school was a victim of thalidomide
367754807647690752	813054882	0	anyone any experience with eylea for dme any better than lucentis. been offered both just wondering which is best
463550691848376321	428832665	0	"sorry eliquis commercial, having ""fatal bleeding"" as a side effect is a deal breaker for me. #howisthatbetterthanbeingsick?"
434224361323520002	36802655	0	viibryd is the strongest thing i've ever been on. missing a dose felt like missing 3. withdrawal symptoms to the max
451817204791926784	267293635	0	@banalyst ripping yarns at 10? really? thanks for the tip off! *gives each child temazepam laced quality street*
447176244149637120	27983191	0	i think its funny when people ask me what drugs i've taken to lose weight. sorry i don't cheat w/ adderall #sorryallnatural #bodytemple
464036763011268608	22918030	0	@adumbflowers you haven't sold me any medication for depressed impotence yet. i can't cope. latuda or cialis? i need to know.
467363187306684416	739298731	0	scientists that say global warming is man-made are the same that said thalidomide for mothers was okay &amp; asbestos good for homes? #topoli
449376376333033472	319637368	0	the way the young guy shoots on the eliquis commercial is absolutely embarrassing.
456117056384286720	899133913	0	@johngaysee did you notice? there is a small box of boniva in every scene in spiderman. #productplacement
368306376675983360	27304161	0	@bsvee will be at least another month and the pregabalin and codeine are doing nothing x
450001194585686017	1647466956	0	lol scared the shit out .rt @prettyphathatch: victoza commercial sun else lol more then half the commercial talking bout the side effects 😂
364865195429998593	634735944	0	$regn may make bid for $ampe because of optina threat to eylea
465631937512878081	1598994289	1	@gildy55 ty, its nasty. they bleed for ages bcoz i'm on rivaroxaban which is like mega warfarin so don't clot easy. then they ooze 'stuff'!!
455391823540670465	124379970	0	เมิงงหาเปเปอได้แว้วว@oengfu_kim a randomized controlled trial of the efficacy and safety of twice-daily saxagliptin plus metformin..เบาหวาน!
467398963109187585	22539846	0	tysabri treatment under way @gwinnettmedical .  awesome nurse, trish. #fightingms
458997760831029248	1084622714	0	@drsanjaygupta @clevelandclinic @everydayhealth switching from tecfidera to tysabri - nervous about the switch. advise??
461335626432778240	766672476	0	@smns_c nothing wrong with that answer! not remembering is my middle name - neurontin man! that's me.
450661314092728320	1005466790	0	$mnkd misleading analysts... comparing exubera to afrezza is like comparing heroin and morphine.
426465221004120064	425111044	0	@bengoldacre i was asking because i take warfarin and keep an eye on new anticoags. b-ms apixaban trials seem to be a bit too good.
392974827083948032	92219465	0	saphris tasted like death
466357333980114944	19316807	1	@vincristine have decided to stop metoprolol and pain relief, sort chest infection and just see if can find normal and go from that point
466383197069377537	542729893	0	@babyarm the thalidomyde extremities
465003026256654337	43011111	0	i can't stand to see your thalidomide robot face  don't even try it! you had to be a liar just to  infiltrate me - i'm still drowning!
467486801318649856	17238069	0	brian vickers is doing a xarelto commercial now.
425992430723559424	2180482770	1	victorymy drug choice!! (tysabri) but also found i am jc virus +ve and now panicking. any1 else on tysabri n jvc+ve? #ms #notwothesame
447725440506273792	73562531	0	tresiba and victoza receive chmp decisions for expanded use
367888528136765440	35822075	0	busy few days. tomorrow tysabri which is cool will be full of energy for camping sat and my#82mile walk in 3 weeks!!! #mybiggestchallenge
447103028689387520	129617897	0	it's a shame that i can't pay attention to anyone or anything without adderall
453228120448184320	321001022	0	@ivorgrumble it's someone who is a thalidomide victim and dyslexic as well.
366663260331704320	561488294	0	thanks for all the ff's while i was gone people! you are the milk to my magnesia. the boniva to my bones. the chipotle to my bowel movements
362724742723158017	299146920	0	thought i saw a boniva convention in progress, but it was just a forever 21 store.
467941256337698816	65982957	0	@donkey_ot @k_livingproof cipramil, pristiq &amp; allegron were the ones i was on for the longest. then xanax at a low dose as needed.
456180304806297600	852798973	0	@wensilver @adlee7873 @rayblehar yep; and taking that logic one step further, ken frazier should be held responsible 4 all the vioxx deaths
467844590016278528	2409414661	0	a big part of my history education came from billy joel's 'we didn't start the fire'. just dropped some children of thalidomide knowledge ;)
447801727119405056	487091493	0	took a bunch of adderall and should be working on my thesis but instead i'm looking up music so hmu with whatever u guys are listening to
374919223903911936	14528519	1	oh well this might be why the side effects from cold turkey quitting pristiq were so horrible. it is concentrated effexor.
467316481316093952	283179357	0	iv narcotics in ed for pe - admit will not tolerate pain at home and will bounce back if discharged home on lovenox vs rivaroxaban #saem14
447035216600002560	360925888	0	@ecp_tad oh it's straight.. but i have a written rx for adderall xr if i brought it in could i get it filled for just reg adderall not xr
447350460459266048	860415787	0	@synapses18 yes i have multiple sclerosis.  i have been on copaxone 10 years and have started tecfidera recently.  i do very well. thanks
435471876442587137	353200276	0	full of tysabri #druggedup
385187080479207424	225989116	0	@beeboppinbeez @dallasgal45 @dawniec78 @eh440 @fitepileptic i take 4 - lamictal, zonegran, vimpat &amp; acteazolamide
354704530698539008	1044040123	0	mr geoden is such a little bitch
364564316202074113	150058738	1	btw, i use vyvanse to prevent sudden drowsiness from either viibryd or abilify. just saying, for those who never heard of the pill before.
465438015246970880	320033203	0	liraglutide pen(rdna) a glp 1 analogue non insulin injection stimulates insulin when glucose⬆⬆⬆ used 1x per day sustains action&gt;24 hours.
450722008436056066	595517903	0	almost killed someone who got formaldehyde confused with thalidomide and then applied it to something irrelevant gosh
357535910914555907	36066386	0	stop taking victoza and byetta because they cause cancers. doctors don't want you to know about the side effects cause by medicines
440310498223861761	612242199	0	i see boniva working for sally field #oscars2014
360980600938708992	210097593	0	if you or a loved one has taken pradaxa and experienced significant internal bleeding you may be entitled to a significant cash award.
450350125110792192	2447144477	0	@xvladpopescu, remember all the defects? it was almost as bad as the thalidomide incident in the medical field.
460432128367656960	23122769	0	victoza is not for weight loss, but it might cause you to lose weight
461131128666333185	715003	0	tysabri is the shit. “@muststopms: day 6 of the 10 days of treatment is for tysabri. please share your experiences! http://t.co/ek6iwniqyt”
460372048699998208	1515890040	1	@fuzz_walk taken other stuff, but can't really remember. aripiprazole &amp; ziprasidone apparently weight neutral aps. topiramate: weight loss.
457575496725708800	511259883	0	so if i have bipolar deprresion i can take latuda but i can't eat grapefruits.. i would be more depressed not being able to eat grapefruits.
461926696795783168	82486355	0	i've been approved for free tecfidera for a full year. shipinfo should come in 1-3 days. trying not to get too excited because of last time.
395945456355659776	29990795	0	i think cialis should trade names with boniva … ♫♡♡♫
446753910922170368	273535653	0	@xlil_miss_bluex well done i take 2 other tablets and a victoza injection that suppose to suppress your appetite !!! #notworkingtoday xxx
444732685630844928	122599470	0	@dianefarrington i'm pumping ventolin too much really. also on alvesco as a preventative never mind it will ease off over next few days x
440310186860105728	57101559	0	who knew boniva also lifted and tightened all the skin on your face and neck?!
448223023040966657	24215633	0	@aureliacotta effexor (venlafaxine) is also an snri. pristiq (desvenlafaxine) is similar. i had a much harder time ramping up w/ effexor.
361209301924196354	18749967	0	@swatercolour i have 4 of them: prince valium, zoloft, viibryd and paxil. xd
458614070313115648	890831	0	"best drug-ad warning i've ever heard: ""do not take victoza if you are allergic to victoza."""
447436143798517760	538599827	0	taking too much adderall and then downloading the app don't step the tile will fuck with you so hard
339905722554908672	110559835	0	@rminnyc oh. cause many with rsd have pots and passing out like me but i guess if u stop namenda and u dont pass out u will know it was that
438859729671311360	6498702	0	q1. oh, i also survived my first day of victoza increased dose without wanting to puke. ;) #dsma
365386706171609088	19365044	0	@quetiapinefella i just finished changing meds from vimpat to zonegran for my ep and the gradual changes made pillboxie invaluable but the/
354321283443458048	41432327	0	@ant_water @catches_stars i was gonna get switched out to pristiq but why fix it if it aint broken
426939444680085504	19512696	0	if you have a bad attituda ask your doctor about latuda
368533730282848256	1461944408	0	so who will swap patients from warfarin to apixaban, dagabatran or rivaroxaban for af? how do you choose??
462203293360328704	1107834031	0	pradaxa is a direct thrombin inhibitor #inacep2014
466897558590062592	2394817579	0	( +1 849-846-0679 ) audio: effects of thalidomide 'were horrific': david mason discusses the effects of the drug thal...  (( #boy_swag ))
385835071992639488	27567322	0	top 5 gim papers 2013: apixaban great, mediterranean diet awesome, change practice for pt safety,easy on the transfusions/steroids #csim2013
449161340939423744	243228907	0	in sub-analysis eliquis (apixaban) benefits v warfarin reducing stroke risk in patients w/ nonvalvular af consistent regardless bp control 1
365940354677088256	1337453150	0	@richardbogle a very personal decision: (possible) disability or death? challenging if not impossible to explain… or i'd choose apixaban
354993789573677056	86339112	0	"cardioselective beta blockers: beta blockers acting exclusively at myocardium"" betaxlol acebutelol esmolol atenolol metoprolol #nclex..."
432163386294423552	70795621	0	some people need to get on latuda !
460161278590586880	68720569	0	wonder how much novo nordisk paid nique for this victoza commercial
424056050866606080	2244848114	0	fda approve saphris headed for nurse schizophrenia: .jwb
465212885313257472	50020580	0	@crazycatlady4 temazepam trapezoids &amp; candy crush litterbox
464977626306985984	182369600	0	so if you take latuda for your bipolar disorder, you can't have grapefruit or grapefruit juice? that can't be real.
374813122387017728	21572529	0	no difference in pancreatitis or pancreatic cancer with saxagliptin or placebo in #savor-timi 53 - dl bhatt #esccongress2013
433662425200472064	329811697	1	had to file adverse reaction report on brilinta after heart stents. made my bg uncontrollable.  #dblog #diabetes #dsma
463667106744373249	1308675822	0	@redlickchic i got sally fields number she has some boniva   for you
448280002685980672	2327167023	0	that's all full of gabapentin too which is a hella strong painkiller
458580099948752896	211398099	0	happy #earthday2014. do something to reduce your carbon footprint. like get a new effient car from @mgmfordlincoln. http://t.co/pjp8tg4poq
421617431036301312	404989498	0	gabapentin and pregabalin best drugs for diabetic neuropathy. (kaplan 2ck) #diabetes
454497617612132352	325306283	1	gabapentin didn't hit me til i laid down now my head's all trippy and i'm afraid to sit up.
468056500314062849	436696713	0	everyone is entitled to completely disagree with the 'medical profession' on any issues.from thalidomide to whatever, they make many errors.
459905738425769984	121933159	0	@jwilliamjames your doctor sucks. ask for gabapentin or pregabalin if it's really bad, but never do shit without a benzo in the mix
453591698426564608	89078362	1	@drrachael since vioxx killed my mother highly suggest persons who notice change in loved one, friend, anyone investigate adverse reactions.
405842360891760640	64849042	0	@bratbaby1701 i take fosamax for osteoporosis. you're young for osteoporosis, aren't u? hang in there. it will all work out.
447418437686804480	1620449059	0	"#belviq review ""... on belviq since july. 40 lbs lost and markers all better. triglycerides went from 313 to 145"" http://t.co/yaf8tj451c"
358404480909316096	715523102	0	denosumab solves shortcoming speaking of dig dissipation up-to-the-minute crew including prostate wen: .nzv
453697563019857921	511178999	0	correct! @igg_md @waelabosnina a1: liraglutide q1: which is example of glp-1 mimetic: liraglutide, pramlintide, repgalinide, or metformin?
458324334814453760	547164000	0	starting tecfidera this thursday. it's a new oral drug for ms. wish me luck!
447266569010180096	18373340	0	like umm healthnet covers onglyza for my sister why don't you guys????
393624316803555328	534910838	0	thanks for the suggestions twitter. im on pregabalin (currently titrating dose up). will ask about bisphosphonate...
451740398118268928	19585126	0	@sammie_1979 gabapentin was awful for side effects for me, now on carbamezepine too. much better so far. se's not as bad. yes! it really is.
356896059525566464	297160106	0	januvia a type 2 diabetic medication has been known to be a cancer risk for both pancreatic cancer and thyroid cancer.   it's not...
457260798357020672	948860096	0	the pristiq commercials are the embodiment of my nightmares
440310297589321728	149263211	0	sally field looks so good i'm going to buy boniva #oscar2014 #oscars #oscarawards #sallyfield
408741635061592065	2161564495	0	tentative method ictus even with pregabalin effectiveness: .gfm
447653017492680704	12280	0	@existentialsoup sunday leh. justt not sure whats max daily dose of lyrica
356795624592646144	15285788	0	glenmark confirms patent challenge for its generic versions of vimpat in the us court
433770757756162048	36802655	0	@britni_rose i don't know why he put me on viibryd though. i mean, it helped for a little bit, but...then i seemed to get worse
462312224233881600	147614612	0	@kieranxsuddaby: oh my. there's film about a thalidomide kick boxer. the title? kung fu flid.... speechless #kungfuflid
453131879265624064	998135726	0	great photo! thanks @c_stihler_mep for your support and thanks @lizziebuckle2 for all your contribution to the thalidomide survivor campaign
364741052789297153	1240992162	0	prevent osteoporosis efficiently with generic fosamax medication - ...
456872418934812672	1892842986	0	if you look up deadliest in the dictionary, you'll find a picture of pregabalin
446879739387445248	1733031246	0	“@brennamccurry: can we stop pretending adderall is real drug pls” it's prescribed by doctors so💁
450652499264172032	1064599256	0	feeling a bit better today but far from my normal. hoping to have an answer today if my enrollment for tysabri is all done
450734523526160384	45646831	0	i have no problem in taking tablets and capsules, any size, i can dry swallow, no problem. but temazepam 20mg take the piss, they're massive
396878363500871680	102911931	0	@heart_kl brilinta &amp; aspirin. i did angioplasty last september. according to dr it's for cair darah.
447801107712978944	14300117	0	@redheadnut @justmagi76 @annettemaria1 @shiftms gabapentin seems to be common for ms pain but never helped me. only strong pain meds help
464780533478596608	2414309864	0	@bookwiser levofloxacin and vitamin c works! prayers too !
357186710242729985	5299942	0	#bgnow is 286. just woke up. lantus and victoza next. #diabetes
377328121181380608	19719369	0	@mariolazrefnews clonidine is anti-anxiety chill pill. luvox is a ssri antidepressant. saphris is an antipsychotic.
446796565039304707	287038937	0	#plottwist a psychiatrist prescribes the weather adderall and it finally stops fucking around
398291592714280961	17854819	0	my evening has gone from looking at lanyards to considering getting a cat and calling it punani tsunami. pregabalin is one hell of a drug.
447210796573921280	20835671	0	latest updates on levofloxacin by dr.muchsin achsan, sppd-kpti, finasim @ritzcarltonjakarta
459187278225477633	394519921	1	i swear this vimpat pill gonna make me go blind 😰 #whygodwhy #whyme
368072298341072896	115736263	0	see this nikola bonova she getting on my tits now!!!!!
462002354217553920	2265078817	0	singulair may be helpful for the gi side effects for patients on tecfidera for #multiplesclerosis  - poster presentation at aan.
450455451184795648	166788313	0	@questioncom does lyrica help with nerve pain?
460722809954926592	14461551	0	@anneross7 err, naltrexone has been used for 30 years. it is safe even in 50x larger doses. tysabri is an immunosuppressant. @mssocietyuk
440215769885179904	40941133	0	@crpspositive pregabalin nortriptoline mst fentanyl patches linocaine patches or infusion.as you know trial and error .a list of questions?
393351349548879872	377773501	0	isi reporting that based on $eln royalty $biib may miss tysabri top line number
367012800335319040	61342056	0	$avnr agreement with $mrk januvia
460152796315000832	40422385	0	this pristiq ad with the wind up people is more creepy than ever. #badmarketingboo #bkkingwascreepytoo http://t.co/miczmqrgop
432168499448799233	64550936	0	@cobfan great!!! my levels have improved greatly, ty for asking! 💖 i'm on victoza (?) now and it has really helped! plus i am continuing...
455224872961318912	25672243	0	@littlelittlexo i had gabapentin prescribed after a surgery for sleep. worked wonders
468234647126953984	74008439	0	and the insurance plans can stop providing coverage for avonex, or tysabri whenever the fuck they want.
461120712233590784	91276455	0	to pregabalin or not to pregabalin tonight? might just codeine it instead. lights out either way.
447454597854924800	235652107	0	“@allhailkrissy: i need a new adderall prescription 😩”when you get that..pop it offff
453276284789878784	2288204209	0	latuda is the official bi-polar medicine of #wiunion
379220864153026560	1620449059	0	$arna #diabetes indications? #belviq lowers hba1c by ~ 0.9% points vs placebo. (virtually no side effects) metformin ~1.1%; januvia ~0.7%.
452176102069649408	1314956556	0	anti-xa assay is test of choice for rivaroxaban evaluation. #asra14
421027908300591104	575824758	0	@rachelcdailey do you take cocodamol and tramadol too? i'm on 16 pills with ibs things too plus pregabalin etc. i rattle.
460936509492068352	511178999	0	correct @igg_md @cdaiii thalidomide or lenalidomide increase chances of dvt.
449380554702462977	2168849106	1	@themskittylady it has been a good day today after a rough week of tecfidera flushing. let's hope for a good night's sleep. :-)
450054185615372290	12280	1	anyway for the nausea in meantime sipped some 100plus and it is better. mightnt be gastric related then, just sympathetic response fr lyrica
357730784582447105	1044200016	0	list of psychiatric medications i take  for various psychiatric reasons. !. saphris 2. lamictal. 3. hydroxygine. 4. trazadone. 5. zoloft.
460590369785520129	1665687570	1	united health insurance and @walgreens wouldn't let me buy 2 pristiq pills to prevent debilitating withdrawal. it's gonna be a looong night!
395604721735454720	10869022	0	tysabri tips: rt: @donna_trinder: @scott_mace i've had 29 now &amp; all is fine. no pain, no side effects..you'll be fine. all the best x
392691580013776897	1219656624	0	it's nice that latuda and clozapine are pregnancy category b, but by your logic, why would someone with schizophrenia ever be pregnant?
377499831310090241	906984799	1	getting ready to go to dr today to see if viibryd is causing nightmares, a1c and several other small things
457944115955896320	541888432	1	@hellavno the gabapentin is making me tired and the tramadol is making me light headed. am ok if busy but if not....#doublewhammy
463769608076668928	30461042	0	@bodenlab pregabalin sounds similar to amitriptyline, which i've been taking for several years for meralgia paresthetica.
450606550256590849	532689523	0	@naturalfoodsmd now on neurontin htn meds and nabembutone the scleroderma is in my esophagus and lungs bowel started methotrexate to slow
450609846878867456	450453055	0	crazy thing bout twiiter is i always tweet lyrica nd yall never kno if im foreal or not! 😎😎😈
422864405072576513	331636896	0	bayer and regeneron now planning eylea combination follow-on - trials to start soon #pharma
467185560847929344	615597834	0	@robinrealrude omg you need to be prescribed temazepam forreal
380318819329523712	32867239	0	@smmgp norfolk coroner recommending toxicology testing to include pregabalin &amp; gabapentin in ? drug related death. good result; tragic death
395916705056444416	884938003	0	"boniva commercial:""grandma, you're so dense.""   ""you're right, sean, my bone density num-""   ""no, i meant you're a total fu-"" ask your docto"
461392803126583296	601023019	0	@hollymiranda i have some anti depressants, temazepam anti anxiety if they will do?!?!
423136966742261761	174753863	0	viibryd has serotonin production as well as reuptake blockage. so it is much better if you are pooted out on prozac.
430750781487063041	381133444	0	latuda will cure your manic depressive disorder, but can reduce white blood cells.......... which can be fatal.... 🆗🆒
459103063429500929	269660243	0	mfs say yo ass need latuda 😂😂
467034507863162880	20873757	0	@partingtonf my generation.  i was at college with a thalidomide girl.
375345131177910272	356802308	0	my sroke is effient
410012272934027264	715003	0	another day of rest &amp; healing. tysabri and mris tomorrow. staying in bed with fluids, drugs and plex.
447896129775370240	1187359033	0	you're a basic if you have to read the lyrica on the bottom during the high school musical sing-a-long-athon.
345257366633213953	632341632	0	mt @sashadamouni: $mrk says januvia shows no evidence of pancreatic toxicity, defends dpp-4 class at the diabetes/pancreas workshop in nih
449878810868334593	1854335850	0	pts w t2dm + ckd are hi risk for chd + chf. hear effects of saxagliptin by baseline renal fxn in savor (8:15, rm 147a) #acc14
446732159878172672	375291834	1	starvation with a side of adderall
440618896005947392	1455620124	0	yay me!!!  i don't have to have tysabri infusions, anymore!  i should start talking a pill in the next 2 months.  #mssucks
364719442246111236	118399469	0	$regn - seeing several firms out with cautious comments after no eylea beat and only a modest raise in guide. they expect pull-back in stk
462412085796675585	19512696	0	maybe he just forgot to take his latuda
439512627484823552	45666976	0	i'm off the latuda today.
463796864718893057	1978859538	0	@justsashaa_ what u takin xanax unprescribed😂or geodon 😂u need geodon lol
364451921689452545	362548324	0	for my birthday i'd like: - vacation to pride rock 🐘🐗🐒 - a ride in glinda's bubble ✨ - or be crowned prince of januvia 👸
466733304637448192	488202395	0	pradaxa (dabigatran):  lower risk for stroke and death, but higher risk for gi bleeding compared to warfarin
467505584866983937	7217902	1	frustrated! cannot figure out what is wrong w/these pattern pieces &amp; why can't get them to line up correctly! stupid gabapentin #sewing
447496482976186368	246027991	0	hear a lot about victoza for type 2 diabetes here lately a lot
375222979627876352	156916798	0	@medskep @hmkyale @vmontori might be the end of saxagliptin usefulness right there
395622609104031744	20096942	0	arnold - phase iii trial of controlled-release once-daily pregabalin demonstrates efficacy in fms.  #acr13
464324367380275200	1518725947	0	@talklikegee i see the thalidomide is prominent in the water there.
395581466198810624	16980982	0	very pleased that eylea is finally going to be made available to ppl with wet amd in wales. i raised this in fmq's last week!
446876241149194240	382053678	0	paps is getting a tab of lyrica today hahaha we bout to get turnt
452298868793679872	2266380218	0	@finneyk lyrica  gas spitting the criminal tactics.. lets face it  i got connects like federal express..
466737938508697600	2288204209	0	latuda isn't right for everybody, if you experience explosive diarrhea while taking latuda, please call your doctor. @flyoverangel
463897804243349505	180974743	1	@ms_getinformed  i changed from rebif to tecfidera in november. i've done well so far. no flu like symptoms anymore, like after shot day!
449341620647780353	1466596682	1	fell asleep lastnight with the laptop on and all phones plugged-in. accidentally disconnected wifi. gabapentin knocked me out cold. 😖😖😖
464133015665258497	247026773	0	saphris (asenapine) is used to treat certain mental/mood disorders (such as schizophrenia, bipolar disorder).
466888189894873088	2484777584	0	@inoshmentes #ratkiller #nerd peta will get mad at you for administering metoprolol to a rat lol
345251229716344833	26141091	0	$mrk says sitagliptin shows no evidence of pancreatic toxicity, defends dpp-4 class at the diabetes/pancreas workshop in bethesda, md
371480025679163392	124981988	0	@50shadesotay oxy osbourne, the bacolfen boys, januvia lopez, britney spironolactone, actos smith, the ropinirole stones, jimmy eat warfarin
468161662877720576	1640236818	0	bae: come over me: no, i'm sad about having thalidomide bae: i bet you're up in arms me: we're over
447254768193654784	2362249973	0	@ag12ocka umm take an adderall clams you the fuck down!
425666468735619072	244846617	0	the weather is so bad... getting my tysabri iv infusion and praying they salt!!   drive safe #newyork
458346267580452864	12977192	0	@uselessmoron @strongest_human gabapentin for anxiety and migraine prevention with very rare clonazepam for serious episodes
449964550050578432	215839524	0	"prescription drug commercials trip me out...""you may want to kill yourself, but your foot will feel better. try lyrica today."""
447523028919152640	1620449059	0	new years resolution #weightloss #fail?  dont fret, ask  doc for help.  new fda approved belviq may be right for you. http://t.co/ja4xptic43
467902317514489856	1631981605	0	2 things i want 2 accomplish the next time i see my psychiatrist get off geodon and get back on trazodone
436718695453179905	1555743841	0	corrected - sun pharma gains on u.s. fda approval of bone drug: (in feb 19 story, corrects name of drug to boniva from bovina in second...
381371901936820224	1705395368	0	lucid dreams off latuda and his imagination..
451976025451544576	197901148	0	oddball medication side effects: levofloxacin can cause achilles' tendon rupture.
447683459885330432	998135726	0	"@sebkoelsch grunenthal ignore the ""quantity"" of people they disabled with thalidomide and the poor ""quality"" of their lives"
411227456037978113	543638884	0	ice skating this afternoon with the effervescent and erudite carol moseley braun. better take a boniva in case i fall!
465609243265990656	228605272	0	@dvt_prevention lovenox would cost me $800, xarelto is not covered by anthem epo, so i would bear the entire cost. any other examples?
362175812910317569	48976456	0	“@matthewherper: ema just said there are no new worries about januvia and pancreas side effects. $mrk”
429409065073004545	1869375355	0	@ashleyjudd you may have what i had, ms. judd. saphris worked for me.
386981647653941248	187784207	1	i was going to work the legs some today, but viibryd gave me the shits. sooo it's best to avoid that for now.
449421222279786496	191496418	0	xarelto tablets (blood thinners) is the cause...problem is because of the blood clots i'm limited at the mo to what i'm allowed to do.
460650952442544128	106969239	0	#mt4p vioxx and avandia
377599717451898880	103713572	0	anyone ever take victoza before  ?? how did you feel on it ??
464868863893864449	31577771	0	@dewsburyrock children are thalidomide
